,nombre_peli,nombre_actxr,conocido_por,year_nacimiento,profesiones_string,premios
230,Deuce of Spades,Kyle Clifford,"['Deuce of Spades', 'Against All Odds, the Making of DEUCE of SPADES']",N/A,Reparto,N/A
231,Deuce of Spades,Kristin Findley,"['Friends 4ever', 'Deuce of Spades']",N/A,Reparto,N/A
232,Deuce of Spades,Carol-Lynn Campbell,"['Deuce of Spades', 'Short on Time']",N/A,Reparto,N/A
233,Deuce of Spades,Gary Miller-Youst,"['Deuce of Spades', 'Los exterminadores']",1943,Reparto,Gary Youst
234,"Elle ne pleure pas, elle chante",Erika Sainte,"['Je suis resté dans les bois', 'Elle ne pleure pas, elle chante']",1981,"Reparto, Dirección, Guion",1 premio y 2 nominaciones
235,"Elle ne pleure pas, elle chante",Laurent Capelluto,"['Las vidas posibles de Mr. Nobody', 'Fils unique']",1971,Reparto,3 premios y 6 nominaciones
236,"Elle ne pleure pas, elle chante",Marijke Pinoy,"['Ben X', 'De Dag']",1958,"Reparto, Equipos adicionales",N/A
237,"Elle ne pleure pas, elle chante",Jean-François Wolff,"['JCVD', 'El mercader de Venecia']",1963,Reparto,Jean François Wolff
238,"Elle ne pleure pas, elle chante",Jules Werner,"['El mercader de Venecia', 'Doudege Wénkel']",N/A,Reparto,N/A
239,"Elle ne pleure pas, elle chante",Vicky Krieps,"['El hilo invisible', 'Tiempo']",1983,"Reparto, Producción, Banda sonora",19 premios y 18 nominaciones
240,"Elle ne pleure pas, elle chante",Martin De Myttenaere,"['Les Revenants', 'La forêt']",N/A,Reparto,N/A
241,"Elle ne pleure pas, elle chante",Galatéa Bellugi,"['9 meses', 'La aparición']",N/A,Reparto,1 premio y 3 nominaciones
242,Muerte de un superhéroe,Thomas Brodie-Sangster,"['El corredor del laberinto: Las pruebas', 'El corredor del laberinto']",1990,"Reparto, Producción, Banda sonora",4 premios y 12 nominaciones en total
243,Muerte de un superhéroe,Lilly Forgách,"['Muerte de un superhéroe', 'Ludwig II']",1966,Reparto,N/A
244,Muerte de un superhéroe,Ian Fitzgibbon,"['Muerte de un superhéroe', 'A Film with Me in It']",1962,"Dirección, Reparto, Guion",N/A
245,Muerte de un superhéroe,Michael McElhatton,"['Juego de tronos', 'Jack Ryan']",1963,"Reparto, Guion",3 premios y 9 nominaciones
246,Muerte de un superhéroe,Sharon Horgan,"['Catastrophe', 'This Way Up']",1970,"Reparto, Producción, Guion",16 premios y 40 nominaciones en total
247,Muerte de un superhéroe,Ronan Raftery,"['Animales fantásticos y dónde encontrarlos', 'El asedio de Jadotville']",N/A,"Reparto, Producción",N/A
248,Muerte de un superhéroe,Andy Serkis,"['La guerra del planeta de los simios', 'El origen del planeta de los simios']",1964,"Reparto, Producción, Dirección",43 premios y 63 nominaciones en total
249,Muerte de un superhéroe,Aisling Loftus,"['El descubrimiento de las brujas', 'Mr. Selfridge']",1990,Reparto,1 premio y 1 nominación
250,The Other End,Bridgett Hawke,"['The Black Caesar', 'Deal']",N/A,Reparto,N/A
251,The Other End,Tony Devon,"['Pizza with Bullets', 'Impacto']",1951,"Reparto, Producción, Guion",1 premio
252,The Other End,Piper Varagot,"['The Woods', 'Avenge Me']",N/A,Reparto,N/A
253,The Other End,Brian Keating,"['Eager to Die', 'The Other End']",N/A,Reparto,N/A
254,The Other End,Woody Hall,['The Other End'],N/A,Reparto,N/A
255,The Other End,Cherice Hayes,['The Other End'],N/A,Reparto,N/A
256,The Other End,Denise Stefan,['The Other End'],N/A,Reparto,N/A
257,The Other End,Matilda Pierre,['The Other End'],N/A,Reparto,N/A
258,Rokland,Ólafur Darri Ólafsson,"['Festival de la Canción de Eurovisión: La historia de Fire Saga', 'La vida secreta de Walter Mitty']",1973,"Reparto, Producción, Guion",6 premios y 8 nominaciones
259,Rokland,Þorsteinn Bachmann,"['Katla', 'True Detective']",1965,"Reparto, Equipos adicionales, Producción",4 premios y 7 nominaciones
260,Rokland,Hilmir Snær Guðnason,"['Brúðguminn', 'Lamb']",1969,"Reparto, Guion, Dirección",4 premios y 4 nominaciones
261,Rokland,Lára Jóhanna Jónsdóttir,"['Déjame caer', 'Sense8']",N/A,Reparto,N/A
262,Rokland,Þórhallur Sigurðsson,"['La vida secreta de Walter Mitty', 'Stella í framboði']",1947,"Reparto, Dirección, Guion",Þórhallur Sigurðsson 'Laddi'
263,Rokland,Jóhann Sigurðarson,"['Fornbókabúðin', 'La mujer de la montaña']",1956,"Reparto, Dirección, Guion",N/A
264,Rokland,Jafet Máni Magnúsarson,"['Stella Blómkvist', 'Trust']",N/A,"Reparto, Dirección",N/A
265,Rokland,Víkingur Kristjánsson,"['Foreldrar', 'Vegferð']",1972,"Reparto, Producción, Guion",N/A
266,This Is Not a Movie,Edward Furlong,"['Terminator 2: El juicio final', 'Cero en conducta']",1977,"Reparto, Producción, Banda sonora",4 premios y 6 nominaciones
267,This Is Not a Movie,Lára Jóhanna Jónsdóttir,"['Déjame caer', 'Sense8']",N/A,Reparto,N/A
268,This Is Not a Movie,Þórhallur Sigurðsson,"['La vida secreta de Walter Mitty', 'Stella í framboði']",1947,"Reparto, Dirección, Guion",Þórhallur Sigurðsson 'Laddi'
269,This Is Not a Movie,Jóhann Sigurðarson,"['Fornbókabúðin', 'La mujer de la montaña']",1956,"Reparto, Dirección, Guion",N/A
270,Un lugar para soñar,Matt Damon,"['El indomable Will Hunting', 'Marte (The Martian)']",1970,"Producción, Reparto, Guion",N/A
271,Un lugar para soñar,Scarlett Johansson,"['Her', 'Lost in Translation']",1984,"Reparto, Producción, Dirección",N/A
272,Un lugar para soñar,Thomas Haden Church,"['Entre copas', 'Spider-Man 3']",1960,"Reparto, Equipos adicionales, Producción",30 premios y 25 nominaciones en total
273,Un lugar para soñar,Colin Ford,"['Un lugar para soñar', 'Push']",septiembre,"Reparto, Equipos adicionales, Banda sonora",4 premios y 6 nominaciones
274,Un lugar para soñar,Maggie Elizabeth Jones,"['Un lugar para soñar', 'La primera vez']",2003,Reparto,1 premio y 2 nominaciones
275,Un lugar para soñar,Angus Macfadyen,"['Equilibrium', 'Saw III']",1963,"Reparto, Guion, Dirección",1 premio y 9 nominaciones
276,Un lugar para soñar,Elle Fanning,"['Super 8', 'The Neon Demon']",1998,"Reparto, Producción, Dirección",14 premios y 61 nominaciones en total
277,Un lugar para soñar,Patrick Fugit,"['Casi famosos', 'Perdida']",1982,"Reparto, Producción, Cámara y electricidad",4 premios y 16 nominaciones
278,Solos en la ciudad,Felipe Colombo,"['Erreway: 4 caminos', 'Chiquititas: Rincón de luz']",1983,"Reparto, Composición, Banda sonora",N/A
279,Solos en la ciudad,Sabrina Garciarena,"['Felicitas', 'Se dice amor']",1983,"Reparto, Banda sonora",1 premio
280,Solos en la ciudad,Mario Pasik,"['Son de Fierro', ""Verano del '98""]",1951,Reparto,3 nominaciones
281,Solos en la ciudad,Catherine Fulop,"['Rebelde Way', 'Abigail']",1965,Reparto,"1,75 m"
282,Solos en la ciudad,María Abadi,"['Montecristo', 'Ciega a citas']",1985,Reparto,1 premio y 3 nominaciones
283,Solos en la ciudad,Federico Amador,"['El tiempo no para', 'Herederos de una venganza']",1975,"Reparto, Banda sonora",María José Becherucci
284,Solos en la ciudad,Laura Azcurra,"['Verdad consecuencia', 'R.R.D.T']",1981,"Reparto, Banda sonora",N/A
285,Solos en la ciudad,Luciano Leyrado,"['Oliva', 'El duelo']",1978,"Reparto, Producción, Dirección",N/A
286,Tierra de asesinatos,Sam Worthington,"['Avatar', 'Terminator: Salvation']",1976,"Reparto, Producción, Dirección",6 premios y 20 nominaciones
287,Tierra de asesinatos,Jeffrey Dean Morgan,"['Watchmen', 'Proyecto Rampage']",1966,"Reparto, Producción, Banda sonora",6 premios y 8 nominaciones
288,Tierra de asesinatos,Jessica Chastain,"['La noche más oscura', ""Molly's Game""]",1977,"Reparto, Producción, Banda sonora",N/A
289,Tierra de asesinatos,Chloë Grace Moretz,"['Kick-Ass: Listo para machacar', 'Déjame entrar']",1997,"Reparto, Producción, Banda sonora",29 premios y 49 nominaciones
290,Tierra de asesinatos,Jason Clarke,"['La noche más oscura', 'Mudbound']",1969,"Reparto, Producción",6 premios y 11 nominaciones
291,Tierra de asesinatos,Annabeth Gish,"['Mystic Pizza', 'Beautiful Girls']",1971,Reparto,2 premios y 5 nominaciones
292,Tierra de asesinatos,Sheryl Lee,"['Twin Peaks: Fuego camina conmigo', 'Vampiros de John Carpenter']",1967,"Reparto, Equipos adicionales, Casting",1 premio y 6 nominaciones
293,Tierra de asesinatos,Stephen Graham,"['This Is England', 'Hierve']",1973,"Reparto, Producción, Guion",14 premios y 21 nominaciones en total
294,Oscar,Priyanka Bulgannawar,"['Marujanma', 'Oscar']",N/A,Reparto,N/A
295,Oscar,Rajendra Karanth,"['Mangana Kaili Manikya', 'Accident']",N/A,"Reparto, Guion, Dirección",N/A
296,Oscar,Ashok Kumar,['Oscar'],N/A,Reparto,N/A
297,Oscar,Sangeetha Shetty,"['Porki', 'Varshadhaare']",N/A,Reparto,N/A
298,5 Idiots,Master Anand,"['5 Idiots', 'Nigooda Raatri']",N/A,"Dirección, Reparto, Guion",N/A
299,5 Idiots,Vaijanath Biradar,"['Kanasembo kudureyaneri', 'Uppi 2']",N/A,Reparto,N/A
300,5 Idiots,Chidanand,"['Mr. Garagasa', 'Citizen']",N/A,Reparto,N/A
301,5 Idiots,Mimicry Dayanand,"['Night Duty', 'Anireekshitha']",N/A,"Reparto, Dirección, Producción",Dom
302,5 Idiots,Namratha Hegde,"['Sompa', '5 Idiots']",N/A,"Reparto, Producción",N/A
303,5 Idiots,Bank Janardhan,"['Uppi 2', 'Kotigobba 2']",N/A,Reparto,Swamiji
304,5 Idiots,Karibasavaiah,"['Yogi', 'Vande Mataram']",1959,"Reparto, Música",N/A
305,5 Idiots,Naveen Krishna,"['Ouija: Game Never Ends', 'Haggada Kone: End of the Rope']",N/A,"Reparto, Música, Guion",N/A
306,106 Kanasu,Vasu Biradar,['106 Kanasu'],N/A,Reparto,N/A
307,Kadhimaru,Shreyas,['106 Kanasu'],N/A,Reparto,N/A
308,Kadhimaru,Bank Janardhan,"['Uppi 2', 'Kotigobba 2']",N/A,Reparto,Swamiji
309,Kadhimaru,Karibasavaiah,"['Yogi', 'Vande Mataram']",1959,"Reparto, Música",N/A
310,90,Vaijanath Biradar,"['Kanasembo kudureyaneri', 'Uppi 2']",N/A,Reparto,N/A
311,90,Chikkanna,"['Master Piece', 'Kotigobba 2']",N/A,"Reparto, Dirección, Música",3 premios y 3 nominaciones
312,90,Doddanna,"['Aatagadharaa Siva', 'Ajay']",N/A,"Reparto, Música",1 nominación
313,90,Laya Kokila,"['Male Nilluvavarege', 'Onti Mane']",N/A,"Reparto, Composición, Música",Layendra
314,90,Sadhu Kokila,"['Mr. Theertha', 'Mr. And Mrs. Ramchari']",1966,"Reparto, Composición, Música",2 premios y 5 nominaciones
315,90,Nagaraj Kote,"['Jagath Kiladi', 'Haalu Thuppa']",N/A,Reparto,N/A
316,90,Michael Madhu,"['Om', 'AK 47']",2020,Reparto,(un ataque al corazón)
317,90,Bullet Prakash,"['Bachchan', 'Bhajarangi']",2020,Reparto,N/A
318,Aptha,Pooja Gandhi,"['Krishna', 'Accident']",1983,"Reparto, Música, Producción",N/A
319,Aptha,Sadhu Kokila,"['Mr. Theertha', 'Mr. And Mrs. Ramchari']",1966,"Reparto, Composición, Música",2 premios y 5 nominaciones
320,Boss,Navya Nair,"['Oruthee', 'Gramaphone']",1985,Reparto,1 nominación
321,Boss,Prabhu,"['Ponniyin Selvan: Part One', 'Ayan']",1956,"Reparto, Producción, Música",2 premios y 1 nominación
322,Boss,Shivaji Prabhu,['Boss'],N/A,Reparto,N/A
323,Boss,Bullet Prakash,"['Bachchan', 'Bhajarangi']",2020,Reparto,N/A
324,Boss,Rangayana Raghu,"['Johny Mera Naam Preethi Mera Kaam', 'Hudugaru']",N/A,"Reparto, Música, Banda sonora",1 premio y 8 nominaciones
325,Boss,Sumithra,"['Nizhal Nijamakirathu', 'Valimai']",N/A,Reparto,N/A
326,Boss,Supreet,"['Saaho', 'Brindaavanam']",N/A,Reparto,N/A
327,Boss,Darshan Thoogudeep,"['Saarathi', 'Kranthiveera Sangolli Rayanna']",1977,"Reparto, Música",4 premios y 5 nominaciones
328,Mathond Madhuvena,Priyanka Chandra,"['Krishnan Marriage Story', '10th Class A Sec']",N/A,Reparto,N/A
329,Mathond Madhuvena,Jeniffer,"['Yaadein...', 'Jogi the King']",1983,Reparto,N/A
330,Mathond Madhuvena,Naveen Krishna,"['Ouija: Game Never Ends', 'Haggada Kone: End of the Rope']",N/A,"Reparto, Música, Guion",N/A
331,Mathond Madhuvena,Anant Nag,"['K.G.F: Chapter 1', 'Godhi Banna Sadharana Mykattu']",1948,"Reparto, Música, Guion",2 premios
332,Mathond Madhuvena,Swasthik Shankar,"['Hubballi', 'Mandya']",N/A,Reparto,N/A
333,Mathond Madhuvena,Sharan,"['Kempe Gowda', 'Adhyaksha']",N/A,"Reparto, Dirección, Guion",4 nominaciones
334,Mathond Madhuvena,Suhasini,"['Mutthina Haara', 'Indira']",1961,"Reparto, Guion, Producción",11 premios y 4 nominaciones
335,Mathond Madhuvena,Veena Sundar,"['Dheeran', 'Kotigobba 2']",N/A,Reparto,Veena Sunder
336,Hori,Sadashiva Brahmavar,"['Guri', 'Golibar']",2018,Reparto,N/A
337,Hori,Suresh Chandra,"['Kiccha Huccha', 'Appayya']",2021,Reparto,N/A
338,Hori,Ramneetu Chaudhary,"['Raaj', 'Kataariveera Surasundaraangi']",N/A,Reparto,N/A
339,Hori,Ravi Chethan,"['Vishnuvardhana', 'Kotigobba 2']",N/A,Reparto,Chethan
340,Hori,Doddanna,"['Aatagadharaa Siva', 'Ajay']",N/A,"Reparto, Música",1 nominación
341,Hori,Karibasavaiah,"['Yogi', 'Vande Mataram']",1959,"Reparto, Música",N/A
342,Hori,Tennis Krishna,"['Uppi 2', 'Veera Madakari']",N/A,"Reparto, Música, Banda sonora",N/A
343,Hori,Adi Lokesh,"['Raaj', 'Circus']",N/A,Reparto,Adhi Lokesh
344,Ellellu Neene Nannallu Neene,Neenasam Ashwath,"['K.G.F: Chapter 1', 'Vishnuvardhana']",N/A,Reparto,Nenasam Ashwath
345,Ellellu Neene Nannallu Neene,Namratha Hegde,"['Sompa', '5 Idiots']",N/A,"Reparto, Producción",N/A
346,Ellellu Neene Nannallu Neene,Suresh Mangaluru,"['Brahma', 'Rickshaw Driver']",N/A,Reparto,N/A
347,Ellellu Neene Nannallu Neene,Akshay Ramamurthy,['Ellellu Neene Nannallu Neene'],N/A,Reparto,N/A
348,Obavva,Ayesha,"['Jayahe', 'Lady Boss']",N/A,Reparto,N/A
349,Obavva,Raju Bayya,['Obavva'],N/A,Reparto,N/A
350,Obavva,Deepak,"['Shishya', 'Arundhati']",N/A,"Reparto, Música",N/A
351,Obavva,Bullet Prakash,"['Bachchan', 'Bhajarangi']",2020,Reparto,N/A
352,Kalgejje,Neenasam Ashwath,"['K.G.F: Chapter 1', 'Vishnuvardhana']",N/A,Reparto,Nenasam Ashwath
353,Kalgejje,Pavitra Lokesh,"['Malli Malli Idhi Rani Roju', 'Race Gurram']",N/A,Reparto,2 nominaciones
354,Kalgejje,S. Mahendar,"['Vaalee', 'Megha Bantu Megha']",N/A,"Dirección de arte, Dirección, Guion",S. Mahender
355,Kalgejje,V. Manohar,"['Indradhanush', 'Sye']",N/A,"Música, Composición, Reparto",N/A
356,Kalgejje,Anant Nag,"['K.G.F: Chapter 1', 'Godhi Banna Sadharana Mykattu']",1948,"Reparto, Música, Guion",2 premios
357,Kalgejje,T.S. Nagabharana,"['Janumada Jodi', 'K.G.F: Chapter 1']",1953,"Dirección, Reparto, Guion",1 premio y 1 nominación
358,Kalgejje,Tabla Nani,"['Kaanchaana', 'RC Brothers']",N/A,"Reparto, Guion",Nani
359,Kalgejje,Rangayana Raghu,"['Johny Mera Naam Preethi Mera Kaam', 'Hudugaru']",N/A,"Reparto, Música, Banda sonora",1 premio y 8 nominaciones
360,Dudde Doddappa,M.N. Lakshmi Devi,"['Namma Basava', 'Sathyam']",N/A,Reparto,N/A
361,Dudde Doddappa,Jaggesh,"['Guru', 'Neer Dose']",N/A,"Reparto, Música, Producción",N/A
362,Dudde Doddappa,Bank Janardhan,"['Uppi 2', 'Kotigobba 2']",N/A,Reparto,Swamiji
363,Dudde Doddappa,Girija Lokesh,"['Martin', 'Gajakesari']",N/A,Reparto,N/A
364,Dudde Doddappa,Pavitra Lokesh,"['Malli Malli Idhi Rani Roju', 'Race Gurram']",N/A,Reparto,2 nominaciones
365,Dudde Doddappa,Mohan Shankar,"['Manjunatha BA LLB', 'Guru']",N/A,"Reparto, Guion, Música",Mohan
366,Dudde Doddappa,Lakshmi Sharma,"['Dhrona 2010', 'Priyappetta Nattukare']",N/A,Reparto,N/A
367,Manasology,Rakesh Adiga,"['Night Out', 'David']",N/A,"Reparto, Dirección, Guion",N/A
368,Manasology,Amoolya,"['Bigil', 'Manasology']",N/A,Reparto,N/A
369,Manasology,Amulya,"['Shravani Subramanya', 'Gajakesari']",N/A,Reparto,2 premios y 2 nominaciones
370,Manasology,Sadhu Kokila,"['Mr. Theertha', 'Mr. And Mrs. Ramchari']",1966,"Reparto, Composición, Música",2 premios y 5 nominaciones
371,Namitha I Love You,Bank Janardhan,"['Uppi 2', 'Kotigobba 2']",N/A,Reparto,Swamiji
372,Namitha I Love You,Jayanthi,"['Tumse Achha Kaun Hai', 'Thotalo Pilla Kotalo Rani']",1945,Reparto,Jayanti
373,Namitha I Love You,Kavitha,"['Arjun Reddy', 'Kaadhalan']",N/A,Reparto,N/A
374,Namitha I Love You,Tennis Krishna,"['Uppi 2', 'Veera Madakari']",N/A,"Reparto, Música, Banda sonora",N/A
375,Namitha I Love You,Dingri Nagaraj,"['Murder', 'Parashuram']",N/A,Reparto,N/A
376,Namitha I Love You,Namitha,"['Billa', 'Billa']",1981,Reparto,1 nominación
377,Namitha I Love You,Gollahalli Shivprasad,"['Mathad Mathadu Mallige', 'Namitha I Love You']",N/A,"Reparto, Guion, Música",N/A
378,Panchamrutha,Ramya Barna,"['Hudugaru', 'Lifeu Ishtene']",N/A,Reparto,N/A
379,Panchamrutha,Sudha Belawadi,"['ACT 1978', 'Bachchan']",N/A,Reparto,N/A
380,Panchamrutha,Devaraj,"['Salaar. Part 1 - Ceasefire', 'Ranna']",N/A,Reparto,1 nominación
381,Panchamrutha,Pooja Gandhi,"['Krishna', 'Accident']",1983,"Reparto, Música, Producción",N/A
382,Panchamrutha,Narahalli Jnanesh,"['School Master', 'Eddelu Manjunatha']",N/A,"Edición, Reparto",N/A
383,Panchamrutha,Srinagar Kitty,"['Sanju Weds Geetha', 'Gowli']",N/A,"Reparto, Producción",N/A
384,Panchamrutha,Achyuth Kumar,"['Kantara', 'K.G.F: Chapter 1']",1966,Reparto,5 premios y 5 nominaciones
385,Panchamrutha,Raghu Mukherjee,"['Kaafi Thota', 'Savaari']",N/A,Reparto,N/A
386,Manasina Maathu,Avinash,"['Aaptharakshaka', '7aum Arivu']",N/A,"Reparto, Efectos visuales, Cámara y electricidad",1 premio y 1 nominación
387,Manasina Maathu,Mohan Juneja,"['K.G.F: Chapter 2', 'K.G.F: Chapter 1']",2021,"Reparto, Guion",N/A
388,Manasina Maathu,Sadhu Kokila,"['Mr. Theertha', 'Mr. And Mrs. Ramchari']",1966,"Reparto, Composición, Música",2 premios y 5 nominaciones
389,Manasina Maathu,Sharath Lohitashwa,"['Aa Dinagalu', 'Saarathi']",1972,Reparto,N/A
390,Manasina Maathu,Lohith,"['Maharshi', 'Manasina Maathu']",N/A,Reparto,N/A
391,Manasina Maathu,Ajay Rao,"['Krishna Leela', 'Krishnan Marriage Story']",1980,"Reparto, Animación",5 nominaciones
392,Manasina Maathu,Aindrita Ray,"['Bhajarangi', 'Veera Parampare']",1985,Reparto,1 premio y 4 nominaciones
393,Manasina Maathu,Satyajith,"['Maanikya', 'Sye']",1949,Reparto,Sathyajith
394,Mallikarjuna,Ramya Barna,"['Hudugaru', 'Lifeu Ishtene']",N/A,Reparto,N/A
395,Mallikarjuna,Ramesh Bhat,"['Parameshi Prema Prasanga', 'Sangliyana Part- 3']",N/A,"Reparto, Producción, Dirección",N/A
396,Mallikarjuna,Hema Chaudhari,"['Manmatha Leelai', 'Budhivanta']",N/A,Reparto,N/A
397,Mallikarjuna,M.N. Lakshmi Devi,"['Namma Basava', 'Sathyam']",N/A,Reparto,N/A
398,Mallikarjuna,Adi Lokesh,"['Raaj', 'Circus']",N/A,Reparto,Adhi Lokesh
399,Mallikarjuna,K.V. Manjayya,"['Bachchan', 'Bhairavi']",N/A,"Reparto, Dirección de producción",N/A
400,Mallikarjuna,Dingri Nagaraj,"['Murder', 'Parashuram']",N/A,Reparto,N/A
401,Mallikarjuna,Bullet Prakash,"['Bachchan', 'Bhajarangi']",2020,Reparto,N/A
402,Naavu Namma Hendthiru,Ashwini,"['Salute', 'Noorondu Bagilu']",N/A,Reparto,N/A
403,Naavu Namma Hendthiru,Mandya Ramesh,"['Sye', 'The Villain']",N/A,Reparto,N/A
404,Nee Illadhe,Pooja Gandhi,"['Krishna', 'Accident']",1983,"Reparto, Música, Producción",N/A
405,Nee Illadhe,Raghu Mukherjee,"['Kaafi Thota', 'Savaari']",N/A,Reparto,N/A
406,Bodyguard,Vinay Chandra,"['Sarojini', 'Guru']",N/A,"Composición, Reparto, Música",N/A
407,Bodyguard,Chi Gurudutt,"['Kaamannana Makkalu', 'Dattha']",N/A,"Reparto, Dirección, Producción",Chi Guru Dutt
408,Bodyguard,Jaggesh,"['Guru', 'Neer Dose']",N/A,"Reparto, Música, Producción",N/A
409,Bodyguard,Bank Janardhan,"['Uppi 2', 'Kotigobba 2']",N/A,Reparto,Swamiji
410,Bodyguard,Sadhu Kokila,"['Mr. Theertha', 'Mr. And Mrs. Ramchari']",1966,"Reparto, Composición, Música",2 premios y 5 nominaciones
411,Bodyguard,Shankar Patil,"['Vamshakobba', 'Raj Bahaddur']",N/A,Reparto,N/A
412,Bodyguard,Daisy Shah,"['Race 3', 'Jai Ho']",1984,"Reparto, Equipos adicionales",3 premios y 4 nominaciones
413,Bodyguard,Spoorthi Suresh,"['Manadhil Oru Maatram', 'Bodyguard']",N/A,Reparto,N/A
414,Rama Rama Raghu Rama,Doddanna,"['Aatagadharaa Siva', 'Ajay']",N/A,"Reparto, Música",1 nominación
415,Rama Rama Raghu Rama,Srinivasa Gowda,"['Zoom', 'Rama Rama Raghu Rama']",N/A,Reparto,N/A
416,Rama Rama Raghu Rama,Mohan Juneja,"['K.G.F: Chapter 2', 'K.G.F: Chapter 1']",2021,"Reparto, Guion",N/A
417,Rama Rama Raghu Rama,Sadhu Kokila,"['Mr. Theertha', 'Mr. And Mrs. Ramchari']",1966,"Reparto, Composición, Música",2 premios y 5 nominaciones
418,Rama Rama Raghu Rama,Achyuth Kumar,"['Kantara', 'K.G.F: Chapter 1']",1966,Reparto,5 premios y 5 nominaciones
419,Rama Rama Raghu Rama,Loknath,"['Guri', 'Nagara Haavu']",1927,Reparto,N/A
420,Rama Rama Raghu Rama,Mico Nagaraj,"['Mandya to Mumbai', 'Kariya']",N/A,"Reparto, Producción",N/A
421,Rama Rama Raghu Rama,Bullet Prakash,"['Bachchan', 'Bhajarangi']",2020,Reparto,N/A
422,Aacharya,Avinash,"['Aaptharakshaka', '7aum Arivu']",N/A,"Reparto, Efectos visuales, Cámara y electricidad",1 premio y 1 nominación
423,Aacharya,Kushal Babu,['Aacharya'],N/A,"Dirección, Reparto, Guion",N/A
424,Aacharya,Vaijanath Biradar,"['Kanasembo kudureyaneri', 'Uppi 2']",N/A,Reparto,N/A
425,Aacharya,Mimicry Dayanand,"['Night Duty', 'Anireekshitha']",N/A,"Reparto, Dirección, Producción",Dom
426,Aacharya,Devaraj,"['Salaar. Part 1 - Ceasefire', 'Ranna']",N/A,Reparto,1 nominación
427,Aacharya,Karibasavaiah,"['Yogi', 'Vande Mataram']",1959,"Reparto, Música",N/A
428,Aacharya,Manasi,"['Moggina Manasu', 'Mata']",N/A,Reparto,N/A
429,Aacharya,Mico Manju,"['Kiccha', 'Acharya Sri Shankara']",N/A,Reparto,N/A
430,Puttakkana Highway,Shruti,"['Kalki', 'Puttakkana Highway']",N/A,Reparto,1 premio y 2 nominaciones
431,Puttakkana Highway,Mimicry Dayanand,"['Night Duty', 'Anireekshitha']",N/A,"Reparto, Dirección, Producción",Dom
432,Puttakkana Highway,Devaraj,"['Salaar. Part 1 - Ceasefire', 'Ranna']",N/A,Reparto,1 nominación
433,Puttakkana Highway,Karibasavaiah,"['Yogi', 'Vande Mataram']",1959,"Reparto, Música",N/A
434,Puttakkana Highway,Manasi,"['Moggina Manasu', 'Mata']",N/A,Reparto,N/A
435,Puttakkana Highway,Mico Manju,"['Kiccha', 'Acharya Sri Shankara']",N/A,Reparto,N/A
436,Double Decker,Shraddha Arya,"['Kundali Bhagya', 'Rocky Aur Rani Kii Prem Kahaani']",1987,Reparto,12 premios y 11 nominaciones
437,Double Decker,Avinash,"['Aaptharakshaka', '7aum Arivu']",N/A,"Reparto, Efectos visuales, Cámara y electricidad",1 premio y 1 nominación
438,Double Decker,Chidanand,"['Mr. Garagasa', 'Citizen']",N/A,Reparto,N/A
439,Double Decker,Siya Gautham,['Double Decker'],N/A,Reparto,N/A
440,Double Decker,Jaggesh,"['Guru', 'Neer Dose']",N/A,"Reparto, Música, Producción",N/A
441,Double Decker,Bank Janardhan,"['Uppi 2', 'Kotigobba 2']",N/A,Reparto,Swamiji
442,Double Decker,Jayashree Krishna,"['D/O Parvathamma', 'Double Decker']",N/A,Reparto,N/A
443,Double Decker,Tennis Krishna,"['Uppi 2', 'Veera Madakari']",N/A,"Reparto, Música, Banda sonora",N/A
444,Pagal,Vaijanath Biradar,"['Kanasembo kudureyaneri', 'Uppi 2']",N/A,Reparto,N/A
445,Pagal,Pooja Gandhi,"['Krishna', 'Accident']",1983,"Reparto, Música, Producción",N/A
446,Pagal,Indrajit Lankesh,"['Monalisa', 'Thuntata']",N/A,"Dirección, Reparto, Guion",N/A
447,Pagal,Mico Nagaraj,"['Mandya to Mumbai', 'Kariya']",N/A,"Reparto, Producción",N/A
448,Pagal,Bullet Prakash,"['Bachchan', 'Bhajarangi']",2020,Reparto,N/A
449,Mr. Duplicate,Diganth,"['Lifeu Ishtene', 'Pancharangi']",N/A,Reparto,2 nominaciones
450,Mr. Duplicate,Sheetal Injudhan Khan,['Mr. Duplicate'],N/A,Reparto,N/A
451,Mr. Duplicate,Bullet Prakash,"['Bachchan', 'Bhajarangi']",2020,Reparto,N/A
452,Mr. Duplicate,P.N. Sathya,"['Gooli', 'Hatrick Hodi Maga']",N/A,"Dirección, Guion, Reparto",N/A
453,Mr. Duplicate,Tulasi,"['Karthikeya 2', 'Srimanthudu']",1967,"Reparto, Guion",1 nominación
454,Chinnada Thali,Thilak Shekar,"['Ugramm', 'Karva']",N/A,Reparto,N/A
455,Chinnada Thali,Jaggesh,"['Guru', 'Neer Dose']",N/A,"Reparto, Música, Producción",N/A
456,Chinnada Thali,Bank Janardhan,"['Uppi 2', 'Kotigobba 2']",N/A,Reparto,Swamiji
457,Dhool,Sudha Belawadi,"['ACT 1978', 'Bachchan']",N/A,Reparto,N/A
458,Dhool,Achyuth Kumar,"['Kantara', 'K.G.F: Chapter 1']",1966,Reparto,5 premios y 5 nominaciones
459,Dhool,Prakash Raj,"['Anniyan', 'Singham']",1965,"Reparto, Producción, Dirección",31 premios y 33 nominaciones
460,Dhool,Ganesh Rao,"['Aa Dinagalu', 'Partha']",N/A,Reparto,N/A
