,nombre_peli,nombre_actxr,conocido_por,year_nacimiento,profesiones_string,premios
1284,Message to My Unborn,Krista Hill,"['The Perfect Wife', 'Single Wives Club']",N/A,Reparto,N/A
1285,Message to My Unborn,Steffany Velasquez,"['A Lonely Woman', 'Osprey']",N/A,"Reparto, Equipos adicionales",N/A
1286,Message to My Unborn,Annette Eberly,"['Double Trouble', 'Refuge and Fortress']",N/A,"Reparto, Producción, Guion",N/A
1287,Message to My Unborn,Nikki Perez,"['Behind De Pole', 'Message to My Unborn']",N/A,Reparto,N/A
1288,The Forge,Eric Raymond Lim,"['Zero Trooper-F', 'Loose Cannons: The Movie']",1985,"Reparto, Producción, Especialistas",Eric R. Lim
1289,The Forge,Josh Petersdorf,"['Overwatch', 'World of Warcraft: Legion']",1982,"Reparto, Equipos adicionales",1 nominación
1290,Red Tide Rising,Leo Montiel,"['Red Tide Rising', 'The Salesman']",1989,"Reparto, Producción, Dirección",N/A
1291,Red Tide Rising,Wil Philip,"['The Truth About Emanuel', 'Assisted Fishing']",N/A,Reparto,N/A
1292,Red Tide Rising,Susie Castaneda,"['Bone Tomahawk', 'Red Tide Rising']",N/A,"Reparto, Maquillaje",N/A
1293,Red Tide Rising,Leroy Carver III,"['The Gospel According to Bart', 'Painkiller']",N/A,Reparto,N/A
1294,Red Tide Rising,Eddie Montiel,"['Distrito federal', 'Red Tide Rising']",N/A,Reparto,N/A
1295,Wrestling with Parenthood,Scott Colton,"['Ghost Trek: The Kinsey Report', 'Wrestling with Parenthood']",1980,"Reparto, Dirección, Guion",Colt Cabana
1296,Wrestling with Parenthood,Danielle Nicolet,"['Un espía y medio', 'Born Again Virgin']",noviembre,"Reparto, Guion, Producción",3 nominaciones
1297,Wrestling with Parenthood,Stephanie Bentley,"['Gentefied', 'Hope']",1981,"Reparto, Guion, Producción",1 nominación
1298,Wrestling with Parenthood,Dove Meir,"['Al borde', 'NCIS: Los Ángeles']",julio,Reparto,1 nominación
1299,The Hunter,Anna Arush,"['Veradarts', 'The Hunter']",N/A,Reparto,N/A
1300,The Hunter,Egor Daveyan,['The Hunter'],N/A,Reparto,N/A
1301,The Hunter,Armen Greyg,"['Operación Koh-I-Noor', 'Heropanti 2']",N/A,"Reparto, Producción, Dirección de producción",N/A
1302,The Hunter,Edgar Grigoryan,['The Hunter'],N/A,Reparto,N/A
1303,Predateur,Radivoje Isakovic,['Predateur'],N/A,Reparto,N/A
1304,Predateur,Michael Mcmurran,"['Predateur', 'Bêtes blondes']",N/A,Reparto,N/A
1305,Rub-A-Dub-Dub,Chaz Blackwood,"['Day Zero', 'The Collins Device']",N/A,Reparto,"1,75 m"
1306,Rub-A-Dub-Dub,Kimberly Frandsen,['Rub-A-Dub-Dub'],N/A,Reparto,N/A
1307,Lawn of the Dead,Paul Albertson,"['Sherlock', 'Extras']",1969,Reparto,N/A
1308,Lawn of the Dead,Martin Miller,"['Invasión jurásica', 'Coronation Street']",1975,Reparto,"1,78 m"
1309,Lawn of the Dead,Mark Field,"['Criminales', 'El imperio de la luz']",N/A,"Reparto, Producción, Dirección",7 premios y 1 nominación
1310,Pfandfrei,Mark Field,"['Criminales', 'El imperio de la luz']",N/A,"Reparto, Producción, Dirección",7 premios y 1 nominación
1311,The Playground,Conor Bell,"['Orthodox', 'The Playground']",N/A,"Reparto, Arte",N/A
1312,The Playground,Eric Dobesh,"['The Playground', 'Prohibition']",N/A,Reparto,N/A
1313,The Playground,Georgi McCauley,"['The Playground', 'Kat Loves LA']",N/A,Reparto,N/A
1314,The Playground,Taylor Misiak,"['Dave', 'Ten Year Old Tom']",1992,"Reparto, Dirección",N/A
1315,The Playground,Audrey Pincus,"['The Playground', 'Friday']",N/A,Reparto,N/A
1316,The Fall,Rey Goyos,"['Terapia sin filtro', 'Minx']",1984,"Reparto, Equipos adicionales, Producción",1 premio y 1 nominación
1317,The Fall,Kimberly Alexander,"['Waking Karma', 'Seeing Diane Arbus']",N/A,"Reparto, Producción, Guion",N/A
1318,The Fall,Shaun J. Brown,"['Dahmer - Monstruo: La historia de Jeffrey Dahmer', 'The Dropout: Auge y caída de Elizabeth Holmes']",1987,"Reparto, Producción, Guion",N/A
1319,The Fall,Ian Roberts,"['Superman Returns: El regreso', 'Rescate en Osiris']",1965,"Reparto, Cámara y electricidad",2 premios y 1 nominación
1320,The Fall,Tim Martin Gleason,"['Las Kicks', 'American Crime Story']",N/A,"Reparto, Dirección, Guion",2 premios
1321,The Fall,Jay Lewis,"['The Fall', 'Targeting']",N/A,Reparto,N/A
1322,Sequence,Joe Hursley,"['Fast & Furious: Aún más rápido', 'Resident Evil: Extinción']",1979,"Reparto, Cámara y electricidad, Banda sonora",3 premios
1323,Sequence,Ronnie Gene Blevins,"['Hacia la libertad', 'Expediente Warren: Obligado por el demonio']",junio,"Reparto, Guion, Producción",1 premio y 3 nominaciones
1324,Sequence,Audrey Pincus,"['The Playground', 'Friday']",N/A,Reparto,N/A
1325,Sequence,Mike St. Germain,"['The Playground', 'Together']",N/A,Reparto,N/A
1326,Sequence,Erich Westfield,"['Wake', 'John and Kyle Do Everything']",N/A,"Dirección, Reparto",N/A
1327,Olympus Has Fallen Sweded,Liz Katz,"['Guest House', 'Borderlands 3']",1988,"Reparto, Dirección, Guion",N/A
1328,Bounders,Josh Dizon,"['Bounders', 'We Are Important']",N/A,"Reparto, Producción, Dirección",N/A
1329,Bounders,Mitchell Jones,['Bounders'],N/A,"Reparto, Producción",N/A
1330,Old Dogs,Aysha Bell,"['Old Dogs', 'Mi Casa Su Casa']",N/A,Reparto,N/A
1331,Old Dogs,Ian Clements,['Old Dogs'],N/A,Reparto,N/A
1332,Old Dogs,Ivan Francis Clements,"['Baby Blister', 'Chrysanthemum']",1965,"Producción, Dirección, Dirección de producción",N/A
1333,Old Dogs,Diana Emmett,['Old Dogs'],N/A,Reparto,N/A
1334,Old Dogs,Jonathan Hansler,"[""Evil's Evil Cousin"", 'Harry Potter and the Half-Blood Prince']",N/A,"Reparto, Equipos adicionales",1 premio y 1 nominación
1335,Old Dogs,Lee Nicholas Harris,"['Tomb Raider', 'El otro guardaespaldas']",1962,"Reparto, Equipos adicionales, Vestuario",2 premios
1336,Old Dogs,Keith How,"['Waste', ""Bad Dads' Army: The Hatton Garden Heist""]",N/A,"Reparto, Guion, Producción",2 nominaciones
1337,Old Dogs,Evelyn James,"['Chrysanthemum', 'Baby Blister']",N/A,"Reparto, Guion, Edición",Danielle Louise White
1338,The Hit,Ray Elenteny,['The Hit'],N/A,Reparto,N/A
1339,The Hit,Jason Hall,['The Hit'],N/A,Reparto,N/A
1340,Outline,Howy Bratherton,"['Chronology', 'The Job']",N/A,"Reparto, Guion, Dirección",3 premios y 6 nominaciones
1341,Outline,Susana Rodrigues,"[""You've Got Instagram"", 'The Blood Magician']",N/A,"Reparto, Edición, Dirección",1 nominación
1342,Outline,Lamin Tamba,"['Shore Leave', 'South African Spook Hunter']",N/A,Reparto,1 premio y 3 nominaciones
1343,Outline,Zoe Hammond,"['Deep Cuts', 'Outline']",N/A,Reparto,N/A
1344,Outline,Daniel Paul Jeffery,"['Pilgrim', '8v40']",N/A,"Composición, Reparto, Guion",N/A
1345,Outline,Paul Law Van Beaumont,"['Revenant Revolver', 'Dead Destination']",N/A,"Reparto, Edición, Sonido",36 premios y 4 nominaciones
1346,Game Changer,Monique Ganderton,"['Vengadores: Endgame', 'Vengadores: Infinity War']",1980,"Especialistas, Reparto, Dirección de la segunda unidad o asistencia a dirección",3 premios y 4 nominaciones
1347,Last Stand of the Dead,Katerina Knight,"['Covert Affairs', 'Teenagers']",N/A,Reparto,N/A
1348,Saracen,Leslie Takeda,"['My Christmas Guide', 'Ginny y Georgia']",N/A,Reparto,N/A
1349,The Ladies Room,Jenae Altschwager,"['Shero', 'Click']",1976,"Reparto, Producción, Guion",3 premios y 4 nominaciones
1350,The Ladies Room,Heather Fusari,"['Dos balas muy perdidas', 'En acto de servicio']",abril,"Reparto, Guion, Especialistas",7 nominaciones
1351,The Ladies Room,Holly Meowy,"['I Love Your Work', 'Sarah Silverman']",1987,Reparto,N/A
1352,The Ladies Room,Diane Chambers,"['Sharknado', 'Natural Born Filmmakers']",1951,"Reparto, Producción, Especialistas","1,63 m"
1353,The Ladies Room,Jeffrey Damnit,"['Jet Set', 'Asedio: tiroteo en Hollywood']",N/A,Reparto,N/A
1354,The Ladies Room,Esteban Cueto,"['xXx', 'Mentes poderosas']",N/A,"Reparto, Especialistas, Producción",Estaban Cueto
1355,The Ladies Room,Ron Bush,"['Bunny Test: Flipped Out Comedy', 'Once Upon a Superhero']",N/A,"Reparto, Guion, Dirección",N/A
1356,Just Not the Same,Bailey Ciavarella,"['Spin Out', 'Just Not the Same']",N/A,Reparto,N/A
1357,Just Not the Same,David Moylan,"['Just Not the Same', 'Fairly Secret Army']",N/A,Reparto,N/A
1358,Cookie Mobster,Nathan Bell,"['Ladrones', 'Amongst Friends']",1976,Reparto,N/A
1359,Cookie Mobster,Emily Hall,"['Cookie Mobster', 'Ty the Pie Guy']",N/A,Reparto,N/A
1360,Cookie Mobster,Marcus Weise,"['Megatiburón contra Kolossus', ""The Dragon's Lair""]",N/A,"Reparto, Edición, Edición",N/A
1361,Cookie Mobster,Nico Fragoso,"['Angry Video Game Nerd: The Movie', 'The Barracks']",N/A,Reparto,N/A
1362,Cookie Mobster,Deep Singh,"['The Resident', 'Brooklyn Nine-Nine']",N/A,Reparto,1 premio
1363,Cookie Mobster,Roger Rignack,"['La trama Varsity Blues: Escándalo en la universidad de EE. UU.', 'Cómo defender a un asesino']",1962,"Reparto, Producción, Guion",2 premios
1364,No Good Deed Goes Unpunished,Emiliano Calcagno,"['No Good Deed Goes Unpunished', 'Random Acts']",N/A,Reparto,N/A
1365,No Good Deed Goes Unpunished,Claudia Duffy,"['No Good Deed Goes Unpunished', 'Random Acts']",N/A,Reparto,N/A
1366,Skirmisher,Shelby Benson,"['Insensate', 'In My Cards']",N/A,Reparto,N/A
1367,Morning Routine,Luke Barnett,"['Para toda la humanidad', 'Faith Ba$ed']",1983,"Reparto, Guion, Producción",4 nominaciones
1368,Morning Routine,Brian W. Foster,"['UnDeadwood', 'The Visitation']",1982,"Guion, Producción, Reparto",Brian Wayne Foster
1369,Cherry and Highland,Tyler Cole,"['Money?', 'Philophobia: or the Fear of Falling in Love']",N/A,"Dirección, Producción, Reparto",Ty Cole
1370,Cherry and Highland,Patrick Arthur,"['Hotel Secrets & Legends', 'End Times']",N/A,"Reparto, Dirección de casting",Patrick Hyde
1371,Crazy Horace,Matthew Gade,"['Crazy Horace', 'Kickstand']",N/A,Reparto,N/A
1372,Crazy Horace,Matthew Gerdisch,"['The Platoon of Power Squadron', 'Crazy Horace']",1999,Reparto,N/A
1373,Crazy Horace,Steve Key,"['Enemigos públicos', 'Mercury Rising (Al rojo vivo)']",N/A,Reparto,N/A
1374,Crazy Horace,Jonas Madison,['Crazy Horace'],1999,Reparto,N/A
1375,Welcome to the Bubs,Kevin Kennedy,['Welcome to the Bubs'],N/A,Reparto,N/A
1376,Welcome to the Bubs,Zion Smalls,['Welcome to the Bubs'],N/A,Reparto,N/A
1377,Welcome to the Bubs,Keith Matlock,"['Sacrifices', 'Welcome to the Bubs']",N/A,"Reparto, Producción, Equipos adicionales",N/A
1378,Welcome to the Bubs,Anissa Matlock,"['Las brujas de Mayfair, de Anne Rice', 'El poder']",junio,"Reparto, Guion, Dirección",2 nominaciones
1379,Welcome to the Bubs,Kenneth Wallace,"['Sacrifices', 'Welcome to the Bubs']",N/A,"Sonido, Reparto",N/A
1380,Welcome to the Bubs,Clint Morgan,['Welcome to the Bubs'],N/A,Reparto,N/A
1381,Welcome to the Bubs,Frankie Loscavio,"['Welcome to the Bubs', 'Terror at Camp Creek']",N/A,"Sonido, Reparto, Producción",N/A
1382,Welcome to the Bubs,Tymm Hoffman,"['Welcome to the Bubs', 'Spookt']",N/A,"Arte, Producción, Reparto",N/A
1383,Black Blood,David Webb,"['Wayward: The Prodigal Son', 'In This House']",N/A,"Reparto, Especialistas, Sonido","1,88 m"
1384,Black Blood,Joshua Krebs,"['The Danger Element', 'Battle Jitni: The Danger Element']",N/A,Reparto,N/A
1385,Black Blood,Izzi Keener,"['The Question: What Can One Man Do?', 'Stormtrooper Target Practice']",N/A,"Producción, Reparto, Guion",N/A
1386,Black Blood,Chris Johnston,"['The Question: What Can One Man Do?', 'Black Blood']",N/A,Reparto,N/A
1387,Black Blood,Cate Allen,"['K-9 Adventures: A Christmas Tale', 'Christmas Oranges']",N/A,"Reparto, Producción, Guion",N/A
1388,Black Blood,Adam Smoot,"['Cage in Box Elder', 'Masque']",N/A,"Reparto, Guion, Producción",N/A
1389,Black Blood,Lucas Millhouse,"['Curse of the Werehuahua', 'Lakes 7 and the Golden Gun']",N/A,"Dirección, Producción, Guion",1 nominación
1390,Black Blood,Wesley Dwaine,"['Black Blood', 'Damien Styles: Snomed']",N/A,"Reparto, Producción, Dirección",Wesley Dwaine Johnson
1391,Reverse,Jennifer Bonner,"['Killroy Was Here', 'Let Love Grow']",N/A,"Reparto, Dirección de la segunda unidad o asistencia a dirección, Producción",N/A
1392,Børnenes verden,Nikolai Aamand,"['Børnenes verden', 'Otto, el rinoceronte']",N/A,Reparto,N/A
1393,Børnenes verden,William Weiss Albertsen,['Børnenes verden'],N/A,Reparto,N/A
1394,Børnenes verden,Lukas Blazek,"['The Raid', 'Træerne vokser ikke ind i himlen']",N/A,"Reparto, Dirección de la segunda unidad o asistencia a dirección, Equipos adicionales",N/A
1395,The Miller's Tale,Brandon Frankenfield,"['Space Fight! Fighting in Space', 'Sins of the Dragon']",N/A,"Composición, Reparto, Especialistas",N/A
1396,The Miller's Tale,Marty Frankenfield,"['Sins of the Dragon', ""The Miller's Tale""]",N/A,"Reparto, Especialistas",N/A
1397,Messenger,Macéo Bhardwaj,"['Rose', 'Messenger']",N/A,"Reparto, Dirección, Producción",N/A
1398,Messenger,Jack Davies,['Messenger'],N/A,Reparto,N/A
1399,Messenger,David Dawkins,"['Star Wars: Wrath of the Mandalorian', 'Darkfall Resurrection']",N/A,Reparto,N/A
1400,Messenger,Muhammad Ejaz,['Messenger'],N/A,Reparto,N/A
1401,Messenger,Peter Henderson,"['La Liga de la Justicia de Zack Snyder', 'Liga de la Justicia']",N/A,Reparto,N/A
1402,Azariah,Rex Moribe,"['Dear Thalia', 'Azariah']",N/A,"Producción, Dirección, Guion",N/A
1403,Azariah,Azariah Patterson,['Azariah'],N/A,Reparto,N/A
1404,The Burden,Jonathan Moch,"['Playing the Crease', 'I Am']",N/A,"Dirección, Guion, Producción",N/A
1405,The Burden,Amanda Tovah Rose,"['American Girl', 'Nostalgia Proof of Concept']",N/A,"Reparto, Casting",N/A
1406,The Burden,Paul Coster,"['Luther: Cae la noche', 'Cyborg Invasion']",N/A,Reparto,N/A
1407,The Burden,Cole Parker,['The Burden'],N/A,Reparto,N/A
1408,The Burden,Kate Barnett,"['Playing the Crease', 'Never Alone']",N/A,"Producción, Reparto, Dirección de la segunda unidad o asistencia a dirección",4 premios y 2 nominaciones
1409,The Burden,John Lunsford,"['Never Alone', 'Playing the Crease']",N/A,"Reparto, Cámara y electricidad, Dirección de la segunda unidad o asistencia a dirección",N/A
1410,The Burden,Krishan Arora,"['The Burden', 'A Single Moment']",N/A,Reparto,N/A
1411,00:03:00 Thriller,Javier Figueroa,['00:03:00 Thriller'],N/A,Reparto,N/A
1412,00:03:00 Thriller,Sean Gillhooly,"['Behind the Curtain: Eclipsed', '00:03:00 Thriller']",N/A,"Reparto, Sonido",N/A
1413,00:03:00 Thriller,Jason Greco,"['00:03:00 Thriller', 'The Last American Guido']",N/A,Reparto,N/A
1414,The Hostage,James Wheeler,['The Hostage'],N/A,Reparto,N/A
1415,Aim for the Head,Neil Aguilera,"[""Earth's Last Shot"", 'Battle Hero Absolute']",N/A,"Cámara y electricidad, Reparto, Dirección de fotografía y cámara",N/A
1416,Aim for the Head,Rommel Andaya,"[""What You Don't Say"", ""It's a Love Thing""]",N/A,"Dirección, Edición, Producción",2 premios
1417,Aim for the Head,Betti Bazemore,"['F.L.Y.', 'Aim for the Head']",N/A,Reparto,N/A
1418,Aim for the Head,Giovanni Beltran,"['Bullet with Butterfly Wings', 'Aim for the Head']",N/A,Reparto,N/A
1419,Aim for the Head,Chris Borrero,"['The Wiz Live!', 'Las chicas del autobús']",N/A,Reparto,N/A
1420,Aim for the Head,Joey Brown,['Aim for the Head'],N/A,Reparto,N/A
1421,Aim for the Head,Sarah Cooper,['Aim for the Head'],N/A,Reparto,N/A
1422,Aim for the Head,Kevin Cullen,"['Battle Hero Absolute', 'Aim for the Head']",N/A,Reparto,N/A
1423,Just Short of Sidekick,Rich Graff,"['Service Home', 'The Roots Feat. John Legend: The Fire']",N/A,"Reparto, Guion, Producción",N/A
1424,Just Short of Sidekick,Chase Bolnick,"['Tiny, Texas', 'Know Fear']",2002,"Reparto, Equipos adicionales",1 premio y 2 nominaciones
1425,Just Short of Sidekick,Kevin Gatica,['Just Short of Sidekick'],N/A,Reparto,"1,83 m"
1426,Just Short of Sidekick,John Vastquest,"['Just Short of Sidekick', 'Hotel']",N/A,Reparto,N/A
1427,Retrograde Motion,Anthony Apollo,['Retrograde Motion'],N/A,Reparto,N/A
1428,Driven by Desire,Steve Barron Jr.,"['Driven by Desire', 'The Crossover Kid']",N/A,Reparto,N/A
1429,Driven by Desire,Tanya Chandrasena,['Driven by Desire'],N/A,"Reparto, Vestuario",N/A
1430,Brueder,Attila Borlan,"['Freier Fall', 'Forsthaus Falkenau']",1968,Reparto,Attila Georg Borlan
1431,Brueder,Anja Bourdais,"['Sandokan', 'Brueder']",1978,Reparto,N/A
1432,Brueder,Folkert Dücker,"['Zigeuner-Boxer', 'En el lugar del crimen']",N/A,"Reparto, Guion",N/A
1433,Brueder,Mustafa A. Kuzu,"['Chocolate Man', 'Chronos App']",N/A,"Reparto, Guion",5 premios
1434,Reins,Adam Dietlein,"['The Last Descent', ""Ephraim's Rescue""]",N/A,"Reparto, Equipos adicionales",N/A
1435,Reins,Kelly Hennessey,"['Reins', 'The Singles 2nd Ward']",N/A,Reparto,N/A
1436,Rise: Part 1,Elsi Eng,"['True Blood', 'The 10-50']",N/A,"Reparto, Dirección, Guion",N/A
1437,Saving You,Michael Everett,"['Saving You', 'Human Nature']",N/A,Reparto,N/A
1438,Saving You,A. Michelle Harleston,"['Murder by Numbers', 'The Mark of a Killer']",N/A,Reparto,1 premio
1439,Four Brothers. Or Three. Wait ... Three.,Greg Rikaart,"['The Young and the Restless', 'X-Men 2']",1977,Reparto,3 premios y 11 nominaciones
1440,Four Brothers. Or Three. Wait ... Three.,Jeremy Glazer,"['Rust Creek', 'Anatomía de Grey']",noviembre,"Reparto, Producción, Equipos adicionales",2 nominaciones
1441,09:00,David Correia,['09:00'],N/A,Reparto,N/A
1442,09:00,João Harrington Sena,"['Offline', 'Morangos com Açúcar']",N/A,"Reparto, Especialistas, Guion",João Sena
1443,09:00,Fernando Ramos,"['09:00', 'Vagô']",N/A,Reparto,N/A
1444,09:00,Rodrigo Soares,"['Sunset: The Mystery of the Necklace of São Cajó', 'Linhas de Sangue']",N/A,Reparto,N/A
1445,09:00,Inês Plácido,"['09:00', 'Benedita']",N/A,Reparto,N/A
1446,The Pusher,Gregory Armstrong,"['The Art of Survival', 'The Afterparty']",N/A,"Edición, Edición, Reparto",1 premio
1447,The Pusher,Sterling Cooley,"['Beware Lolita', 'The Pusher']",N/A,"Reparto, Dirección de fotografía y cámara, Edición",N/A
1448,The Pusher,Marc Maynon,"['Consent', 'Cheated']",N/A,"Reparto, Composición, Música",N/A
1449,No Good Deed,Danny Thykær,"['Backgammon', 'En frygtelig kvinde']",noviembre,"Reparto, Dirección, Guion",14 premios y 26 nominaciones
1450,No Good Deed,Daniell Edwards,"['Ud af mørket', 'Westbrick Murders']",1980,"Reparto, Especialistas, Producción",Daniel Edwards
1451,No Good Deed,Louise Cho,"['Victim of Love', 'Le Accelerator']",N/A,Reparto,N/A
1452,No Good Deed,Morten Silverfox Petersen,"['A Tribute to J.J. Abrams', 'Cara a cara']",N/A,"Reparto, Especialistas",N/A
1453,Unbitten,Jamie Branagh,['Unbitten'],N/A,Reparto,N/A
1454,Unbitten,Marni Bressler,['Unbitten'],N/A,"Reparto, Equipos adicionales",N/A
1455,Unbitten,Timothy Carmello,['Unbitten'],N/A,Reparto,N/A
1456,Unbitten,Jeeves the Cat,['Unbitten'],N/A,Reparto,N/A
1457,Unbitten,Malia Dawkins,"['Da Dish', '88 Soul']",N/A,"Reparto, Guion, Producción",N/A
1458,Unbitten,Sarah Dewey,"['Faded Into Blue', 'Impure']",1980,"Reparto, Equipos adicionales",Sarah Lynn Dewey
1459,Unbitten,Rachel Gitlevich,"['Everyone is Sexual', 'Doctor Puppet']",N/A,"Animación, Dirección, Guion",1 nominación
1460,Unbitten,Susan Hoare,"['Portraits of Sari', 'Unbitten']",N/A,Reparto,N/A
1461,Antihaker,Ivan Gaag,"['Antihaker', 'Snowbirds']",N/A,"Sonido, Efectos visuales, Reparto",N/A
1462,The Present,Aksumawit Berhe,['The Present'],N/A,Reparto,N/A
1463,The Lesson,Cecile Cubiló,"['Truth Be Told', 'Westworld']",N/A,"Reparto, Producción, Especialistas",N/A
1464,The Lesson,Laci Mercede,"['Sweet 16', 'Grown-ish']",1998,"Reparto, Producción, Dirección",2 premios y 12 nominaciones
1465,The Lesson,Ben Maccabee,"['The True Story of Hannibal', 'Days of Our Lives']",1966,"Reparto, Dirección, Guion",N/A
1466,Everything Happens for a Reason,Lize-Leandra Ehlers,"['Everything Happens for a Reason', 'Baxu and the Giants']",N/A,"Reparto, Composición",N/A
1467,Everything Happens for a Reason,Joel Haikali,"['Invisibles', 'Try']",N/A,"Producción, Reparto, Dirección",Joel Hakali
1468,Everything Happens for a Reason,Norman Job,"['Savanna Stories', 'Everything Happens for a Reason']",N/A,"Reparto, Dirección",N/A
1469,Everything Happens for a Reason,Muhindua Kaura,"['#LANDoftheBRAVEfilm', 'The White Line']",N/A,Reparto,N/A
1470,Everything Happens for a Reason,David Ndjavera,"['Hairareb', 'Katutura']",1969,Reparto,???
1471,Everything Happens for a Reason,Armas Shivute,"['#LANDoftheBRAVEfilm', 'Katutura']",N/A,Reparto,N/A
