,nombre_peli,nombre_actxr,conocido_por,year_nacimiento,profesiones_string,premios
452,Vir,Nenad Okanovic,"['Vir', 'Mesano meso']",1980,"Reparto, Producción",Sef:
453,Vir,Jelena Matijasevic,"['Vir', 'Ubice mog oca']",N/A,Reparto,N/A
454,Vir,Marina Vodenicar,"['Pametnice', 'Vir']",1982,Reparto,"1,69 m"
455,Vir,Ivana Jovanovic,"['Vir', 'The Machine']",1980,Reparto,N/A
456,Vir,Aleksandar Markovic,"['Vir', 'Sto se bore misli moje']",N/A,Reparto,N/A
457,Vir,Boris Jager,"['Grupa', 'Vir']",N/A,Reparto,N/A
458,Dirty Old Town,William Leroy,['The Transcendents'],N/A,"Reparto, Producción, Dirección",N/A
459,Dirty Old Town,Nicholas De Cegli,"['Teniente corrupto', 'Go Go Tales']",N/A,"Reparto, Producción",Nicholas DeCegli
460,Dirty Old Town,Scott Dillin,"['15 minutos', 'Salt']",1960,"Reparto, Equipos adicionales",Scotty Dillin
461,Dirty Old Town,Janell Shirtcliff,"['Habit', 'Don Peyote']",N/A,"Reparto, Dirección, Guion",1 nominación
462,Dirty Old Town,Ashley Graham,"['Love Advent', 'Dirty Old Town']",1987,"Producción, Reparto",N/A
463,Dirty Old Town,Sergio Valentin,"['Dirty Old Town', 'My Destiny Place']",N/A,Reparto,N/A
464,Dirty Old Town,Laura Kauffmann,"['Dirty Old Town', 'Bill W.']",N/A,Reparto,N/A
465,Dirty Old Town,Ronnie Sunshine,['Dirty Old Town'],N/A,Reparto,N/A
466,Missing Pieces,Mark Boone Junior,"['Memento', '30 días de oscuridad']",1955,"Reparto, Producción, Guion",3 premios
467,Missing Pieces,Melora Walters,"['Magnolia', 'Boogie Nights']",1960,"Reparto, Dirección, Guion",6 premios y 3 nominaciones
468,Missing Pieces,Ashley Graham,"['Love Advent', 'Dirty Old Town']",1987,"Producción, Reparto",N/A
469,Missing Pieces,Sergio Valentin,"['Dirty Old Town', 'My Destiny Place']",N/A,Reparto,N/A
470,Missing Pieces,Laura Kauffmann,"['Dirty Old Town', 'Bill W.']",N/A,Reparto,N/A
471,Missing Pieces,Ronnie Sunshine,['Dirty Old Town'],N/A,Reparto,N/A
472,Axed,Jonathan Hansler,"[""Evil's Evil Cousin"", 'Harry Potter and the Half-Blood Prince']",N/A,"Reparto, Equipos adicionales",1 premio y 1 nominación
473,Axed,Andrea Gordon,"['Secret Chambers - Tack För Maten!', 'Gente de barrio']",N/A,Reparto,3 premios y 1 nominación
474,Axed,Nicola Posener,"['Navy: Investigación criminal', 'Invasión secreta']",octubre,"Reparto, Equipos adicionales",2 premios y 1 nominación
475,Axed,Christopher Rithin,"['#SketchPack', 'Outside the Box']",1986,"Reparto, Producción, Dirección de fotografía y cámara",9 premios y 2 nominaciones
476,La casa al final de la calle,Jennifer Lawrence,"['Los juegos del hambre', 'El lado bueno de las cosas']",1990,"Reparto, Producción, Guion",N/A
477,La casa al final de la calle,Max Thieriot,"['Un canguro superduro', 'Desconexión']",1988,"Reparto, Guion, Producción",1 premio y 2 nominaciones
478,La casa al final de la calle,Elisabeth Shue,"['Leaving Las Vegas', 'Aventuras en la gran ciudad']",1963,"Reparto, Producción, Banda sonora",N/A
479,La casa al final de la calle,Gil Bellows,"['Patriota', 'Cadena perpetua']",1967,"Reparto, Producción, Dirección",4 premios y 7 nominaciones en total
480,La casa al final de la calle,Eva Link,"['La casa al final de la calle', 'No hay días fáciles']",N/A,Reparto,N/A
481,La casa al final de la calle,Nolan Gerard Funk,"['The Flight Attendant', 'Carrera al éxito']",julio,"Reparto, Producción, Banda sonora",2 nominaciones
482,La casa al final de la calle,Allie MacDonald,"['Lo que esconde Silver Lake', 'La casa al final de la calle']",1988,"Reparto, Producción, Banda sonora",1 premio y 1 nominación
483,La casa al final de la calle,Jordan Hayes,"['Helix', 'La casa al final de la calle']",1987,"Reparto, Producción, Guion",2 premios
484,Qué esperar cuando estás esperando,Cameron Diaz,"['Vanilla Sky', 'Algo pasa con Mary']",1972,"Reparto, Producción, Banda sonora",29 premios y 84 nominaciones en total
485,Qué esperar cuando estás esperando,Jennifer Lopez,"['Estafadoras de Wall Street', 'Jefa por accidente']",1969,"Music Artist, Producción, Reparto",73 premios y 194 nominaciones en total
486,Qué esperar cuando estás esperando,Elizabeth Banks,"['Los juegos del hambre', 'Los juegos del hambre: Sinsajo - Parte 1']",1974,"Reparto, Producción, Dirección",13 premios y 36 nominaciones en total
487,Qué esperar cuando estás esperando,Chace Crawford,"['La alianza del mal', 'Qué esperar cuando estás esperando']",1985,"Reparto, Producción, Banda sonora",N/A
488,Qué esperar cuando estás esperando,Brooklyn Decker,"['Sígueme el rollo', 'Battleship']",1987,Reparto,2 premios y 2 nominaciones
489,Qué esperar cuando estás esperando,Ben Falcone,"['Tammy', 'Patrulla Trueno']",1973,"Reparto, Producción, Guion",2 premios
490,Qué esperar cuando estás esperando,Anna Kendrick,"['Up in the Air (Amor sin escalas)', 'Dando la nota']",1985,"Reparto, Producción, Dirección",N/A
491,Qué esperar cuando estás esperando,Matthew Morrison,"['Glee', 'Como la vida misma']",1978,"Reparto, Producción, Dirección",3 premios y 15 nominaciones en total
492,If I Were You,Marcia Gay Harden,"['Mystic River', 'La niebla de Stephen King']",1959,"Reparto, Producción",11 premios y 39 nominaciones en total
493,If I Were You,Leonor Watling,"['Mi vida sin mí', 'Los crímenes de Oxford']",1975,"Reparto, Dirección, Guion",9 premios y 10 nominaciones
494,If I Were You,Joseph Kell,"['Summer Eleven', 'CSI: Miami']",1960,"Reparto, Cámara y electricidad, Dirección",N/A
495,If I Were You,Daniela Saioni,"['¡Shazam!', 'Un pequeño favor']",N/A,"Guion y continuidad, Reparto, Guion",5 premios y 1 nominación
496,If I Were You,Genadijs Dolganovs,"['La forma del agua', 'Max Payne']",N/A,"Reparto, Equipos adicionales",Genadjis Dolganovs
497,If I Were You,Jessica Booker,"['RoboCop', 'Trabajo sucio']",1921,Reparto,1 nominación
498,If I Were You,Genevieve Kang,"['The Strain', 'Impulse']",N/A,"Reparto, Dirección de la segunda unidad o asistencia a dirección",Genevieve King
499,If I Were You,Gary Piquer,"['Mal día para pescar', 'Holmes & Watson: Madrid Days']",N/A,"Reparto, Guion, Producción",2 premios y 2 nominaciones
500,"I, Anna",Charlotte Rampling,"['45 años', 'Swimming Pool']",1946,"Reparto, Guion, Cámara y electricidad",30 premios y 57 nominaciones en total
501,"I, Anna",Gabriel Byrne,"['Sospechosos habituales', 'El fin de los días']",1950,"Reparto, Producción, Guion",12 premios y 18 nominaciones en total
502,"I, Anna",Eddie Marsan,"['Happy, un cuento sobre la felicidad', 'Bienvenidos al fin del mundo']",1968,"Reparto, Banda sonora",10 premios y 24 nominaciones
503,"I, Anna",Jodhi May,"['El último mohicano', 'Un mundo aparte']",1975,"Reparto, Dirección, Guion",7 premios y 2 nominaciones
504,"I, Anna",Ralph Brown,"['Withnail y yo', 'Star Wars: Episodio I - La amenaza fantasma']",1957,"Reparto, Guion, Producción",N/A
505,"I, Anna",Max Deacon,"['En el ojo de la tormenta', 'Rebel Moon (Parte dos): La guerrera que deja marcas']",N/A,"Reparto, Guion",N/A
506,"I, Anna",Honor Blackman,"['James Bond contra Goldfinger', 'Jasón y los argonautas']",1925,"Reparto, Banda sonora",1 premio y 2 nominaciones en total
507,"I, Anna",Hayley Atwell,"['Capitán América: El primer vengador', 'La duquesa']",1982,"Reparto, Banda sonora",17 nominaciones
508,Snabba Cash II,Joel Kinnaman,"['The Killing', 'RoboCop']",1979,"Reparto, Producción",1 premio y 5 nominaciones
509,Snabba Cash II,Matias Varela,"[""Assassin's Creed"", 'Point Break (Sin límites)']",1980,Reparto,4 nominaciones
510,Snabba Cash II,Dragomir Mrsic,"['Al filo del mañana', 'Dinero fácil']",1969,"Reparto, Guion, Producción",N/A
511,Snabba Cash II,Fares Fares,"['Misericordia: Los casos del Departamento Q', 'Profanación: Los casos del Departamento Q']",1973,"Reparto, Producción, Guion",7 premios y 7 nominaciones
512,Snabba Cash II,Madeleine Martin,"['På din story', 'Alive']",N/A,"Reparto, Dirección de la segunda unidad o asistencia a dirección",1 premio y 1 nominación
513,Snabba Cash II,Dejan Cukic,"['Fantasten', 'Dinero fácil']",1966,"Reparto, Dirección, Guion",1 premio y 3 nominaciones
514,Snabba Cash II,Joel Spira,"['Dinero fácil', 'Syndabocken']",1981,"Reparto, Guion y continuidad, Producción",1 premio y 1 nominación
515,Snabba Cash II,Lisa Henni,"['Dinero fácil', 'Remake']",1982,Reparto,1 nominación
516,Yellow,Riley Keough,"['Mad Max: Furia en la carretera', 'American Honey']",1989,"Reparto, Producción, Dirección",14 premios y 31 nominaciones en total
517,Yellow,Sienna Miller,"['G.I. Joe', 'El francotirador']",1981,"Reparto, Equipos adicionales, Producción",5 premios y 24 nominaciones en total
518,Yellow,Max Thieriot,"['Un canguro superduro', 'Desconexión']",1988,"Reparto, Guion, Producción",1 premio y 2 nominaciones
519,Yellow,Lucy Punch,"['Into the Woods', 'Bad Teacher']",1977,"Reparto, Guion, Producción",3 premios y 7 nominaciones
520,Yellow,Ray Liotta,"['Narc', 'Uno de los nuestros']",1954,"Reparto, Producción, Banda sonora",10 premios y 19 nominaciones en total
521,Yellow,Elizabeth Daily,"['La gran aventura de Pee-wee', 'La chica del valle']",1961,"Reparto, Producción, Guion",2 nominaciones
522,Yellow,David Morse,"['La milla verde', 'En tierra hostil']",1953,"Reparto, Producción, Dirección",5 premios y 14 nominaciones en total
523,Yellow,Melanie Griffith,"['Armas de mujer', 'Algo salvaje']",1957,"Reparto, Producción",N/A
524,Dom över död man,Jesper Christensen,"['Spectre', 'Quantum of Solace']",1948,"Reparto, Dirección, Producción",18 premios y 14 nominaciones
525,Dom över död man,Pernilla August,"['Star Wars: Episodio I - La amenaza fantasma', 'Las mejores intenciones']",1958,"Reparto, Dirección, Guion",18 premios y 18 nominaciones
526,Dom över död man,Ulla Skoog,"['Dom över död man', 'Kurt Olssons julkalender']",1951,"Reparto, Guion",2 premios
527,Dom över död man,Björn Granath,"['Kingsman: El círculo de oro', 'Millennium 1: Los hombres que no amaban a las mujeres']",1946,Reparto,2 premios y 1 nominación
528,Dom över död man,Kenneth Milldoff,"['Familjen', 'Blue Eyes']",1947,Reparto,Kenneth Mildoff
529,Dom över död man,Lennart Hjulström,"['Berget på månens baksida', 'Millennium 3: La reina en el palacio de las corrientes de aire']",1938,"Reparto, Dirección, Guion",1 premio y 2 nominaciones
530,Dom över död man,Peter Andersson,"['Millennium 2: La chica que soñaba con una cerilla y un bidón de gasolina', 'Millennium 1: Los hombres que no amaban a las mujeres']",1953,Reparto,1 premio y 4 nominaciones
531,Dom över död man,Birte Heribertson,"['Bron (El puente)', 'Inspector Wallander']",1963,Reparto,Eva Birte Heribertson
532,Avant que mon coeur bascule,Clémence Dufresne-Deslières,"['Avant que mon coeur bascule', 'Le temps des framboises']",N/A,Reparto,N/A
533,Avant que mon coeur bascule,Sophie Lorain,"['Las invasiones bárbaras', 'Guarra en el buen sentido']",1957,"Reparto, Producción, Guion",3 premios y 5 nominaciones
534,Avant que mon coeur bascule,Sébastien Ricard,"['Dédé, à travers les brumes', 'Las invasiones bárbaras']",1972,"Reparto, Edición, Banda sonora",1 premio y 2 nominaciones
535,Avant que mon coeur bascule,Alexis Martin,"['Un 32 de agosto en la Tierra', ""L'audition""]",1964,"Reparto, Guion, Dirección",1 premio y 7 nominaciones
536,Avant que mon coeur bascule,Étienne Laforge,"['Avant que mon coeur bascule', 'Marécages']",N/A,Reparto,N/A
537,WWW.,Javier Páez,"['WWW.', 'La casa de papel']",1955,"Reparto, Producción",N/A
538,WWW.,Aranzazu Diez,"['WWW.', '2038: El futuro de ellas']",N/A,"Reparto, Guion, Diseño de vestuario",N/A
539,WWW.,María Luisa San José,"['WWW.', 'Veraneantes']",1946,"Reparto, Producción",M. Luisa San Jose
540,WWW.,Jordi Estupiña,"['WWW.', 'Gafas de ver']",N/A,"Reparto, Producción",N/A
541,WWW.,Teresa Almeda,"['WWW.', 'El Ministerio del Tiempo']",N/A,"Reparto, Producción",N/A
542,WWW.,Alejandro Arroyo,"['Carlos', 'Poveda']",N/A,"Reparto, Dirección, Guion",N/A
543,WWW.,Fréderic Charlot,"['WWW.', 'La forastera']",N/A,"Reparto, Producción",N/A
544,WWW.,Silvia Moreno,['WWW.'],N/A,Reparto,N/A
545,American Maniacs,Ashlynn Yennie,"['Intenciones ocultas', 'La vecina de al lado']",1985,"Reparto, Guion, Producción",1 premio
546,American Maniacs,Jason Curtis Miller,"['Abaddon', 'Blood of Me']",N/A,"Reparto, Cámara y electricidad, Guion",Jason Miller
547,American Maniacs,Shawn G. Smith,"['Spades', 'Knight to F4']",N/A,Reparto,N/A
548,American Maniacs,Kurt Hanover,"['Rigged', 'Grace']",N/A,"Reparto, Producción, Dirección de producción","1,85 m"
549,American Maniacs,Curtis Smith,"['Roughnecks', 'American Maniacs']",N/A,Reparto,N/A
550,American Maniacs,John Redmond,"['Between Lives', ""My Step-Dad's a Freakin' Vampire""]",N/A,Reparto,N/A
551,American Maniacs,Denise Carroll,"['The Death of Hollywood', 'Ravage']",1973,"Reparto, Guion y continuidad, Dirección de producción","1,69 m"
552,American Maniacs,Sharon Marie Wright,"['Change for a Dollar', 'Tell Me You Love Me']",N/A,"Reparto, Producción, Cámara y electricidad",N/A
553,Maladies,James Franco,"['Spring Breakers', 'The Disaster Artist']",1978,"Reparto, Producción, Dirección",52 premios y 145 nominaciones en total
554,Maladies,Catherine Keener,"['Cómo ser John Malkovich', 'Truman Capote']",1959,"Reparto, Producción, Casting",17 premios y 61 nominaciones en total
555,Maladies,Fallon Goodson,"['Lake Mead', 'Cicada']",N/A,"Reparto, Producción",1 nominación
556,Maladies,David Strathairn,"['Buenas noches, y buena suerte.', 'Lincoln']",1949,"Reparto, Producción, Equipos adicionales",13 premios y 49 nominaciones en total
557,Maladies,Alan Cumming,"['The Anniversary Party', 'GoldenEye']",1965,"Reparto, Producción, Dirección",12 premios y 33 nominaciones en total
558,Maladies,Ken Scott,"['Wings for Maggie Ray', 'Maladies']",1967,Reparto,"1,83 m"
559,Maladies,Mary Beth Peil,"['Reflejos', 'Las mujeres perfectas']",1940,"Reparto, Producción",2 nominaciones
560,Maladies,Ben George,['Maladies'],N/A,Reparto,N/A
561,LOL,Jean-Luc Bilodeau,"['Piraña 2 3D', 'LOL']",1990,Reparto,1 premio y 6 nominaciones
562,LOL,Douglas Booth,"['Orgullo + Prejuicio + Zombis', 'LOL']",1992,"Reparto, Guion, Producción",7 premios y 1 nominación
563,LOL,Vivian Le Borgne,['LOL'],N/A,Reparto,N/A
564,LOL,Bridget Brown,"['LOL', 'Wiener-Dog']",N/A,Reparto,N/A
565,LOL,Jim Carrane,"['Asesinos natos', 'LOL']",N/A,Reparto,Jimmy Carrane
566,LOL,Woody Carter,['LOL'],N/A,Reparto,N/A
567,LOL,Miley Cyrus,"['Hannah Montana', 'Hannah Montana: La película']",1992,"Music Artist, Reparto, Música",31 premios y 115 nominaciones
568,LOL,Felix Dayan,['LOL'],N/A,Reparto,N/A
569,Assim assim,Albano Jerónimo,"['A Herdade', 'Restos do Vento']",1979,"Reparto, Banda sonora",14 premios y 36 nominaciones
570,Assim assim,Ana Brandão,"['Assim assim', 'Paixão']",1971,"Reparto, Composición, Equipos adicionales",N/A
571,Assim assim,Cleia Almeida,"['Sangue do Meu Sangue', 'Keep Me Company']",1982,"Reparto, Equipos adicionales",1 premio y 9 nominaciones
572,Assim assim,Dinarte Branco,"['A Moral Conjugal', 'Salgueiro Maia - O Implicado']",1972,"Reparto, Equipos adicionales, Guion",N/A
573,Assim assim,Eva Barros,"['Lua Vermelha', 'Dentro']",N/A,Reparto,N/A
574,Assim assim,Gonçalo Waddington,"['Patrick', 'Las mil y una noches: volumen 2. El desconsolado']",1977,"Reparto, Guion, Dirección",7 premios y 31 nominaciones
575,Assim assim,Inês Rosado,"['Assim assim', 'Linhas de Sangue']",N/A,"Equipos adicionales, Reparto, Dirección de casting",N/A
576,Assim assim,Isabel Abreu,"['Coro dos Amantes', 'Olga Drummond']",1978,Reparto,6 premios y 16 nominaciones
577,La mujer de negro,Emma Shorey,"['La mujer de negro', 'Flowers']",N/A,Reparto,N/A
578,La mujer de negro,Molly Harmon,"['La mujer de negro', 'Asesino a sueldo']",N/A,Reparto,"1,44 m"
579,La mujer de negro,Ellisa Walker-Reid,['La mujer de negro'],N/A,Reparto,N/A
580,La mujer de negro,Sophie Stuckey,"['La mujer de negro', 'The Dark']",1991,Reparto,N/A
581,La mujer de negro,Daniel Radcliffe,"['Harry Potter y la Orden del Fénix', 'Harry Potter y las Reliquias de la Muerte: Parte 2']",1989,"Reparto, Producción, Banda sonora",21 premios y 69 nominaciones en total
582,La mujer de negro,Misha Handley,"['La mujer de negro', 'No hables con extraños']",N/A,Reparto,N/A
583,La mujer de negro,Jessica Raine,"['Una aventura en el espacio y el tiempo', 'Robin Hood']",1982,"Reparto, Banda sonora",1 nominación
584,La mujer de negro,Roger Allam,"['V de vendetta', 'Speed Racer']",1953,"Reparto, Producción, Banda sonora",2 premios y 3 nominaciones
585,Par amour,Valérie Mairesse,"['Sacrificio', 'El golpe del paraguas']",1955,"Reparto, Música, Banda sonora",2 nominaciones
586,Par amour,Valérie Vogt,"['Faites comme chez vous', 'Rue des plaisirs']",1962,Reparto,N/A
587,Par amour,Frédéric Bouraly,"['Alice Nevers', 'Scènes de ménages']",1960,"Reparto, Guion",Fred Bouraly
588,Par amour,Sophie Mounicot,"['Cannes, ciudad del miedo', 'Tiré à part']",1960,"Reparto, Guion",N/A
589,Par amour,Jean-Paul Muel,"['La vida en rosa: Edith Piaf', 'Los visitantes']",1944,Reparto,Jean-Paul Muhel
590,Par amour,Patrick Dross,"['Secuestro en directo', 'Twice']",N/A,"Reparto, Equipos adicionales",N/A
591,Par amour,Irène Ismaïloff,"[""Le battement d'ailes du papillon"", 'Flashback']",N/A,"Reparto, Sonido, Dirección de la segunda unidad o asistencia a dirección",N/A
592,Par amour,Nicky Naudé,"['The Bourne Identity: El caso Bourne', 'Hitman']",N/A,"Reparto, Dirección, Guion",1 nominación
593,To the Wonder,Ben Affleck,"['Argo', 'Perdida']",1972,"Producción, Reparto, Guion",N/A
594,To the Wonder,Olga Kurylenko,"['Oblivion', 'Quantum of Solace']",1979,"Reparto, Guion, Producción",2 premios y 5 nominaciones
595,To the Wonder,Rachel McAdams,"['El diario de Noa', 'Chicas malas']",1978,"Reparto, Banda sonora",30 premios y 91 nominaciones en total
596,To the Wonder,Javier Bardem,"['Skyfall', 'No es país para viejos']",1969,"Reparto, Producción, Música",121 premios y 97 nominaciones en total
597,To the Wonder,Tatiana Chiline,"['To the Wonder', 'The Blue Virgin']",N/A,"Reparto, Guion, Banda sonora",N/A
598,To the Wonder,Romina Mondello,"['To the Wonder', 'Camino sin retorno']",1974,Reparto,N/A
599,To the Wonder,Tony O'Gans,['To the Wonder'],N/A,Reparto,N/A
600,To the Wonder,Charles Baker,"['El Camino. Una película de Breaking Bad', 'Breaking Bad']",1971,"Reparto, Producción, Dirección de fotografía y cámara",2 premios
601,Altered States of Plaine,George Gallagher,"['Six Triple Eight', 'Altered States of Plaine']",N/A,"Reparto, Producción, Guion",N/A
602,Altered States of Plaine,Kether Donohue,"['Eres lo peor', 'The Bay']",1985,"Reparto, Producción, Guion",2 nominaciones
603,Altered States of Plaine,Michael G. Mathis,"['Siesta', 'Altered States of Plaine']",N/A,"Reparto, Guion, Producción",Michael Mathis
604,Altered States of Plaine,Donald Pritt,"['Altered States of Plaine', 'Aaron Bacon']",N/A,"Reparto, Producción",N/A
605,Altered States of Plaine,Barry Bergman,"['Altered States of Plaine', 'PinkCity: A Psychedelic Meditation']",N/A,"Música, Reparto, Responsable",N/A
606,Altered States of Plaine,Sarah J. Malka,['Altered States of Plaine'],N/A,Reparto,N/A
607,Altered States of Plaine,Justin Swain,"['Luke Cage', 'Boardwalk Empire']",N/A,"Reparto, Producción, Guion",N/A
608,Altered States of Plaine,Jules Helm,"['Encantada: La historia de Giselle', 'FilmNoir']",N/A,"Reparto, Cámara y electricidad, Dirección",N/A
609,Amenaza terrorista,Sean Bean,"['El señor de los anillos: La comunidad del anillo', 'Juego de tronos']",1959,"Reparto, Producción, Animación",19 premios y 16 nominaciones en total
610,Amenaza terrorista,Charlotte Rampling,"['45 años', 'Swimming Pool']",1946,"Reparto, Guion, Cámara y electricidad",30 premios y 57 nominaciones en total
611,Amenaza terrorista,Abhin Galeya,"['Andor', 'Secuestro en el aire']",N/A,Reparto,N/A
612,Amenaza terrorista,Tom Burke,"['Sólo Dios perdona', 'The Souvenir']",1981,"Reparto, Banda sonora",8 nominaciones
613,Amenaza terrorista,Tuppence Middleton,"['La guerra de las corrientes', 'The Imitation Game (Descifrando Enigma)']",febrero,"Reparto, Guion",N/A
614,Amenaza terrorista,Peter Polycarpou,"['Amenaza terrorista', 'De-lovely']",1957,"Reparto, Música, Banda sonora",1 premio
615,Amenaza terrorista,Silas Carson,"['Trust', 'El hilo invisible']",1965,Reparto,N/A
616,Amenaza terrorista,James Fox,"['Sherlock Holmes', 'Charlie y la fábrica de chocolate']",1939,"Reparto, Banda sonora",1 premio y 4 nominaciones en total
617,Acts of Godfrey,Simon Callow,"['Cuatro bodas y un funeral', 'Shakespeare in Love (Shakespeare enamorado)']",1949,"Reparto, Guion, Dirección",1 premio y 3 nominaciones en total
618,Acts of Godfrey,Iain Robertson,"['Instinto básico 2. Adicción al riesgo', 'Vidas enfrentadas']",1981,"Reparto, Dirección, Guion",N/A
619,Acts of Godfrey,Harry Enfield,"['Kevin & Perry: ¡Hoy mojamos!', ""Harry & Paul's Story of the 2s""]",1961,"Reparto, Guion, Producción",6 premios y 7 nominaciones en total
620,Acts of Godfrey,Doon Mackichan,"['The Day Today', 'The Glam Metal Detectives']",1962,"Reparto, Guion, Banda sonora",1 nominación en total
621,Acts of Godfrey,Ian Burfield,"['V de vendetta', 'The International: Dinero en la sombra']",1964,"Reparto, Guion",N/A
622,Acts of Godfrey,James Fox,"['Sherlock Holmes', 'Charlie y la fábrica de chocolate']",1939,"Reparto, Banda sonora",1 premio y 4 nominaciones en total
623,Zero One,Jordan Spradley,"['Zero One', 'Small Timers']",N/A,"Reparto, Producción",Jordan K. Spradley
624,Zero One,Jeff Hoferer,"['Finding Emo', 'Almost']",1976,"Reparto, Guion, Producción",N/A
625,Zero One,Monica Peña,"['Prison Break', 'The Beginning and Ending of Everything']",N/A,"Reparto, Casting, Dirección de casting",N/A
626,Zero One,Jay Prichard,"['Star Trek: The Paradise Makers', 'Zero One']",N/A,Reparto,N/A
627,Zero One,Heather Okun,"['Portrait of an American Family', 'Zero One']",N/A,Reparto,N/A
628,Zero One,Joe Thackery,"['Zero One', 'Prison Break']",N/A,Reparto,N/A
629,Zero One,Carl Sheffield,"['Zero One', ""Flexjet: You'll Be Moved""]",N/A,Reparto,N/A
630,Zero One,Aimee Tolleson,['Zero One'],N/A,Reparto,N/A
631,Dos días en Nueva York,Chris Rock,"['Top cinco', 'El clan de los rompehuesos']",1965,"Producción, Reparto, Guion",21 premios y 78 nominaciones en total
632,Dos días en Nueva York,Julie Delpy,"['Tres colores: Blanco', '2 días en París']",1969,"Reparto, Guion, Producción",28 premios y 66 nominaciones en total
633,Dos días en Nueva York,Albert Delpy,"['2 días en París', 'Antes del atardecer']",1940,"Reparto, Guion, Arte",7 premios
634,Dos días en Nueva York,Alexia Landeau,"['Dos días en Nueva York', 'Rumores que matan']",febrero,"Reparto, Guion",N/A
635,Dos días en Nueva York,Alexandre Nahon,"['2 días en París', 'Burning Shadow']",N/A,"Guion, Reparto, Producción",2 nominaciones
636,Dos días en Nueva York,Kate Burton,"['Golpe en la pequeña China', 'Infiel']",1957,Reparto,2 premios y 6 nominaciones en total
637,Dos días en Nueva York,Dylan Baker,"['Happiness', 'Revolutionary Road']",1959,"Reparto, Dirección, Producción",10 premios y 17 nominaciones en total
638,Dos días en Nueva York,Daniel Brühl,"['Rush', 'Malditos bastardos']",1978,"Reparto, Producción, Dirección",27 premios y 36 nominaciones en total
639,Amor,Jean-Louis Trintignant,"['Amor', 'Z']",1930,"Reparto, Guion, Dirección",8 premios y 20 nominaciones
640,Amor,Emmanuelle Riva,"['Hiroshima, mon amour', 'Amor']",1927,Reparto,21 premios y 27 nominaciones en total
641,Amor,Isabelle Huppert,"['Elle', '8 mujeres']",1953,"Reparto, Música, Producción",120 premios y 63 nominaciones en total
642,Amor,Alexandre Tharaud,"['Amor', 'Cuento de primavera']",N/A,"Reparto, Música, Banda sonora",1 nominación
643,Amor,William Shimell,"['Copia certificada', 'Amor']",1952,Reparto,N/A
644,Amor,Ramón Agirre,"['Julieta', 'Amor']",1949,"Reparto, Dirección de arte",1 premio
645,Amor,Rita Blanco,"['Sangue do Meu Sangue', 'La jaula dorada']",1963,"Reparto, Guion, Dirección de casting",18 premios y 25 nominaciones
646,Amor,Carole Franck,"['Joven y bonita', 'Amor']",N/A,Reparto,Carole Frank
647,The Son of an Afghan Farmer,Tui Asau,"['The Haumana', 'Oh, You Pretty Things!']",1983,"Reparto, Dirección, Guion",Tui HoChee
648,The Son of an Afghan Farmer,Jamie Tisdale,"['From Dusk Till Dawn: The Series', 'The Leftovers']",1983,"Reparto, Dirección, Producción",1 premio
649,The Son of an Afghan Farmer,Maya Hazen,"['Cabeza de muerte', 'Retratos del más allá']",1978,Reparto,N/A
650,The Son of an Afghan Farmer,Garen Boyajian,"['The Cross Road', 'Ararat']",1987,Reparto,N/A
651,The Son of an Afghan Farmer,Sammy Sheik,"['El francotirador', 'S.W.A.T.: Los hombres de Harrelson']",1981,"Reparto, Composición, Equipos adicionales",1 premio y 1 nominación
652,The Son of an Afghan Farmer,Brett Davidson,"['Elefante blanco', 'El atracador perfecto']",N/A,"Reparto, Arte, Cámara y electricidad",N/A
653,The Son of an Afghan Farmer,Johnny Ferdosi,"['The Photon Effect', 'One-Eyed Horse']",N/A,"Reparto, Especialistas",Janan Ferdosi
654,The Son of an Afghan Farmer,Shary Nassimi,"['The Sacrifice', 'The Tree']",N/A,"Reparto, Producción, Dirección",N/A
655,Wazir,Amitabh Bachchan,"['Black', 'Mohabbatein']",1942,"Reparto, Producción, Guion",103 premios y 140 nominaciones
656,Wazir,Farhan Akhtar,"['Zindagi Na Milegi Dobara', 'Dil Chahta Hai']",1974,"Producción, Guion, Dirección de arte",N/A
657,Wazir,Aditi Rao Hydari,"['Padmavati', 'Camino a Bollywood']",1986,"Reparto, Música",N/A
658,Wazir,Manav Kaul,"['Wazir', 'Badla']",1976,"Reparto, Dirección, Guion",3 premios y 8 nominaciones
659,Wazir,Neil Nitin Mukesh,"['Johnny Gaddaar', 'Prem Ratan Dhan Payo']",1982,"Reparto, Música, Guion",5 premios y 10 nominaciones
660,Wazir,John Abraham,"['Dhoom', 'Zinda']",1972,"Reparto, Producción, Música",15 premios y 56 nominaciones
661,Wazir,Anjum Sharma,"['Slumdog Millionaire', 'Wazir']",N/A,Reparto,N/A
662,Wazir,Prakash Belawadi,"['Stumble', 'Pathaan']",N/A,"Reparto, Guion, Dirección",1 premio y 1 nominación
663,American pastoral (Pastoral americana),Ewan McGregor,"['Moulin Rouge', 'Trainspotting']",1971,"Reparto, Producción, Guion",36 premios y 77 nominaciones en total
664,American pastoral (Pastoral americana),Jennifer Connelly,"['Una mente maravillosa', 'Casa de arena y niebla']",1970,"Reparto, Producción",16 premios y 29 nominaciones en total
665,American pastoral (Pastoral americana),Dakota Fanning,"['La guerra de los mundos', 'Yo soy Sam']",1994,"Reparto, Producción, Dirección",17 premios y 36 nominaciones
