,nombre_peli,nombre_actxr,conocido_por,year_nacimiento,profesiones_string,premios
434,La mecánica del corazón,Olivia Ruiz,"['La mecánica del corazón', ""Paris, je t'aime""]",1980,"Reparto, Composición, Dirección",N/A
435,La mecánica del corazón,Grand Corps Malade,"['Patients', 'Los profesores de Saint-Denis']",1977,"Music Artist, Reparto, Guion",Grands Corps Malade
436,La mecánica del corazón,Jean Rochefort,"['El hombre del tren', 'El artista y la modelo']",1930,"Reparto, Dirección, Guion",8 premios y 10 nominaciones
437,La mecánica del corazón,Rossy de Palma,"[""Mujeres al borde de un ataque de 'nervios'"", 'Los abrazos rotos']",1964,Reparto,5 premios y 11 nominaciones
438,La mecánica del corazón,Babet,"['La mecánica del corazón', 'Louise contre-attaque']",N/A,"Reparto, Banda sonora",N/A
439,La mecánica del corazón,Marie Vincent,"['La mecánica del corazón', 'Silencio pactado']",1955,"Reparto, Banda sonora",N/A
440,La mecánica del corazón,Emily Loizeau,"['La mecánica del corazón', 'King Guillaume']",1975,"Composición, Música, Reparto",N/A
441,The Ones You Love,Monica Bojko,['The Ones You Love'],N/A,Reparto,N/A
442,The Ones You Love,Daniel Burress,"['El dictador', 'The Ones You Love']",N/A,"Reparto, Guion, Dirección de la segunda unidad o asistencia a dirección",N/A
443,The Ones You Love,Avia Bushyhead,"['The Ones You Love', ""King of Paper Chasin'""]",N/A,Reparto,N/A
444,The Ones You Love,Jonathan Chang,"['Amber Dreams', 'Inside the Rain']",N/A,Reparto,N/A
445,The Ones You Love,Dan Colman,"['Todos mis hijos', 'Entre fantasmas']",N/A,Reparto,N/A
446,The Ones You Love,Michael Epp,"['Beekeeper: El protector', 'Invasión secreta']",1983,"Reparto, Composición, Banda sonora",N/A
447,The Ones You Love,Jonathan Florez,"['Intoxicate', 'Mating Dome']",N/A,"Reparto, Producción, Guion",N/A
448,The Ones You Love,Amanda Gabbard,"['Princess', 'The Ones You Love']",N/A,"Reparto, Maquillaje",N/A
449,Un talento increíble,James Corden,"['The Late Late Show with James Corden', 'Into the Woods']",1978,"Producción, Guion, Reparto",28 premios y 46 nominaciones en total
450,Un talento increíble,Alexandra Roach,"['Anna Karenina', 'La dama de hierro']",1987,"Reparto, Guion, Banda sonora",N/A
451,Un talento increíble,Julie Walters,"['Billy Elliot (Quiero bailar)', 'Mamma Mia! La película']",1950,"Reparto, Banda sonora",23 premios y 53 nominaciones en total
452,Un talento increíble,Colm Meaney,"['Star Trek: Espacio Profundo Nueve', 'Layer Cake: Crimen organizado']",1953,"Reparto, Producción, Banda sonora",8 premios y 10 nominaciones
453,Un talento increíble,Mackenzie Crook,"['Piratas del Caribe: La maldición de la Perla Negra', 'Detectorists']",1971,"Reparto, Guion, Dirección",5 premios y 6 nominaciones en total
454,Un talento increíble,Valeria Bilello,"['Una villa en la Toscana', 'Sense8']",1982,Reparto,1 premio
455,Un talento increíble,Trystan Gravelle,"['Anonymous', 'Beast']",1981,Reparto,N/A
456,Un talento increíble,Sion Tudor Owen,"['Submarine', 'Los inmortales']",N/A,"Reparto, Producción, Banda sonora",1 premio y 1 nominación
457,Charlie Countryman,Shia LaBeouf,"['Honey Boy', 'La familia que tú eliges']",1986,"Reparto, Guion",18 premios y 61 nominaciones en total
458,Charlie Countryman,Evan Rachel Wood,"['Thirteen', 'Si la cosa funciona']",1987,"Reparto, Dirección, Guion",16 premios y 49 nominaciones en total
459,Charlie Countryman,Mads Mikkelsen,"['Hannibal', 'La caza']",1965,"Reparto, Equipos adicionales, Guion",50 premios y 52 nominaciones en total
460,Charlie Countryman,Til Schweiger,"['Malditos bastardos', 'Llamando a las puertas']",1963,"Reparto, Producción, Dirección",31 premios y 6 nominaciones
461,Charlie Countryman,Rupert Grint,"['Harry Potter y la piedra filosofal', 'Harry Potter y las Reliquias de la Muerte: Parte 2']",1988,"Reparto, Producción, Banda sonora",4 premios y 19 nominaciones
462,Charlie Countryman,James Buckley,"['The Inbetweeners 2', 'Supercutres']",1987,"Reparto, Producción, Banda sonora",4 nominaciones en total
463,Charlie Countryman,Ion Caramitru,"['Mission: Impossible', 'Charlie Countryman']",1942,Reparto,1 premio
464,Charlie Countryman,Vincent D'Onofrio,"['Men in Black (Hombres de negro)', 'La celda']",1959,"Reparto, Producción, Dirección",13 premios y 17 nominaciones en total
465,Meghdhanusya - The Colour of Life,Bhim Vakani,"['Lagaan: Érase una vez en la India', 'Swades: We, the People']",N/A,Reparto,N/A
466,Plan en Las Vegas,Michael Douglas,"['Wall Street', 'Detrás del candelabro']",1944,"Reparto, Producción, Dirección",58 premios y 68 nominaciones en total
467,Plan en Las Vegas,Robert De Niro,"['El cabo del miedo', 'Toro salvaje']",1943,"Reparto, Producción, Dirección",68 premios y 174 nominaciones en total
468,Plan en Las Vegas,Morgan Freeman,"['Paseando a Miss Daisy', 'Seven']",1937,"Reparto, Producción, Dirección",66 premios y 85 nominaciones en total
469,Plan en Las Vegas,Kevin Kline,"['Wild Wild West', 'Un pez llamado Wanda']",1947,"Reparto, Dirección, Producción",9 premios y 35 nominaciones en total
470,Plan en Las Vegas,Mary Steenburgen,"['Plan en Las Vegas', 'Hermanos por pelotas']",1953,"Reparto, Producción, Música",31 premios y 27 nominaciones en total
471,Plan en Las Vegas,Jerry Ferrara,"['Entourage (El séquito)', 'Plan en Las Vegas']",1979,"Reparto, Producción, Guion",6 nominaciones
472,Plan en Las Vegas,Romany Malco,"['Weeds', 'Virgen a los 40']",1968,"Reparto, Dirección, Guion",6 premios y 8 nominaciones
473,Plan en Las Vegas,Roger Bart,"['Los productores', 'American Gangster']",1962,"Reparto, Banda sonora",2 premios y 2 nominaciones
474,Mamaros,Bogdan Diklic,"['Gori vatra', 'Obrana i zastita']",1953,Reparto,6 premios
475,Mamaros,Mira Banjac,"['Balkanski spijun', 'Ne naginji se van']",1929,"Reparto, Guion",3 premios
476,Mamaros,Branko Vidakovic,"['Flert', 'Svedski aranzman']",1959,Reparto,Branko Vidak
477,Mamaros,Anita Mancic,"['Gorilla Bathes at Noon', 'Mamaros']",1968,Reparto,N/A
478,Mamaros,Goran Radakovic,"['Tragom Karadjordja', 'Guca!']",1964,"Reparto, Producción",? - present
479,Mamaros,Sergej Trifunovic,"['A serbian film', 'Next']",1972,Reparto,1 premio
480,Mamaros,Milos Samolov,"['Beleznica profesora Miskovica', 'Crni Gruja i kamen mudrosti']",1974,Reparto,N/A
481,Mamaros,Dragan Bjelogrlic,"['Guardians of the Formula', 'Toma']",1963,"Dirección, Reparto, Producción",10 premios y 26 nominaciones
482,La ley del más fuerte,Woody Harrelson,"['True Detective', 'El escándalo de Larry Flynt']",1961,"Reparto, Producción, Dirección",29 premios y 100 nominaciones en total
483,La ley del más fuerte,Dendrie Taylor,"['Pam & Tommy', 'Peace in the Valley']",1960,Reparto,N/A
484,La ley del más fuerte,Carl Ciarfalio,"['Casino', 'Los Cuatro Fantásticos']",1953,"Especialistas, Reparto, Dirección de la segunda unidad o asistencia a dirección",1 premio y 1 nominación
485,La ley del más fuerte,Nancy Mosser,"['La ley del más fuerte', 'Yo, él y Raquel']",N/A,"Casting, Dirección de casting, Reparto",1 premio y 3 nominaciones
486,La ley del más fuerte,Christian Bale,"['El caballero oscuro', 'Batman Begins']",1974,"Reparto, Producción, Edición",83 premios y 133 nominaciones en total
487,La ley del más fuerte,Casey Affleck,"['Manchester frente al mar', 'La luz de mi vida']",1975,"Reparto, Dirección, Guion",71 premios y 63 nominaciones en total
488,La ley del más fuerte,Zoe Saldana,"['Avatar', 'Guardianes de la Galaxia']",1978,"Reparto, Producción, Guion",20 premios y 74 nominaciones
489,La ley del más fuerte,Sam Shepard,"['Agosto', 'Black Hawk derribado']",1943,"Reparto, Guion, Dirección",6 premios y 13 nominaciones en total
490,Beyond the Mat,John Wynn,"['El vuelo del halcón', 'The Passing']",N/A,"Producción, Dirección, Edición",2 premios y 1 nominación
491,Beyond the Mat,Mark Hapka,"['Parallels', 'Beyond the Mat']",mayo,"Reparto, Dirección, Producción",N/A
492,Beyond the Mat,Sara Fletcher,"['La casa de las sombras', ""Escaping the NXIVM Cult: A Mother's Fight to Save Her Daughter""]",enero,"Reparto, Producción, Guion",4 premios y 1 nominación
493,Beyond the Mat,Kurt Angle,"['Warrior', 'Dolor y dinero']",1968,"Reparto, Producción, Especialistas",N/A
494,Beyond the Mat,Kevin McCorkle,"['The Amazing Spider-Man', 'La isla']",1958,"Reparto, Producción, Dirección",1 premio
495,Beyond the Mat,Teresa Michelle Lee,"['The Crumbles', 'Beyond the Mat']",N/A,Reparto,1 nominación
496,Beyond the Mat,Jerry Zatarain Jr.,"['Dexter', 'Weeds']",febrero,Reparto,N/A
497,Beyond the Mat,Ken Shamrock,"[""WWF St. Valentine's Day Massacre"", 'SFZ Stealth Force Z']",1964,"Reparto, Especialistas",N/A
498,A+,Kevin Allesee,"['Hang Time', 'L.A. Duck']",N/A,"Reparto, Dirección, Guion",N/A
499,A+,Gordon Tobul,"[""Don't Mess with the IRS"", 'She Is a Spy']",N/A,Reparto,N/A
500,A+,Melissa Cabana,"['Último aviso', 'A+']",N/A,Reparto,N/A
501,A+,Allan Dittmer,"['A+', 'The Lottery']",N/A,"Reparto, Cámara y electricidad",N/A
502,A+,Mary Stucchi,"['A+', 'Face of the Trinity']",N/A,"Reparto, Producción, Equipos adicionales",N/A
503,A+,Matt Farber,"['A+', 'If I Were Dictator']",N/A,Reparto,N/A
504,A+,Rodney Murphy,['A+'],N/A,Reparto,N/A
505,A+,Olga Jane Shimansky,"['Último aviso', 'A+']",N/A,Reparto,N/A
506,Arlo,Jonathan Forbes,"['Fearless', 'Dublin Murders']",N/A,Reparto,1 nominación
507,Arlo,Kasper Hilton-Hille,['Arlo'],N/A,Reparto,N/A
508,Arlo,Joel MacCormack,"['Boiling Point', 'Wolf Hall']",1991,Reparto,N/A
509,Man in the Moon,William Ash,"['Panico: Hush', 'Mad about mambo']",1977,"Reparto, Guion, Dirección",N/A
510,Man in the Moon,Christine Bottomley,"['Sherwood', 'Domina']",abril,Reparto,1 nominación
511,The Flea,Oliver Lee,"['Man in the Moon', 'Venus vs. Mars']",N/A,Reparto,N/A
512,The Flea,Lorenzo Rodriguez,"['The Fashion Police', 'Man in the Moon']",N/A,Reparto,N/A
513,Cobrador de la Mafia,David Seddon,"['La casa torcida', 'Arlo']",N/A,Reparto,N/A
514,Oh! Squints II,Joel MacCormack,"['Boiling Point', 'Wolf Hall']",1991,Reparto,N/A
515,Oh! Squints II,David Seddon,"['La casa torcida', 'Arlo']",N/A,Reparto,N/A
516,Oh! Squints II,Madeleine Worrall,"['La leyenda de Tarzán', 'Las crónicas de Blancanieves: El cazador y la reina del hielo']",1977,Reparto,N/A
517,Buro Johnson,Swarndendu Bose,"['Memory Machine', 'Buro Johnson']",N/A,"Dirección de fotografía y cámara, Reparto",N/A
518,Buro Johnson,Suvapriya Chatterjee,['Buro Johnson'],N/A,Reparto,N/A
519,Buro Johnson,Chhandak Choudhury,"['Ahammok', 'Revolver Rohoshyo']",N/A,"Reparto, Guion, Dirección de fotografía y cámara",N/A
520,Buro Johnson,Lata Ganguly,"['Buro Johnson', 'Sambit']",N/A,Reparto,N/A
521,Buro Johnson,Preetam Ganguly,"['No Witness', 'This Is Not a Documentary']",N/A,"Reparto, Edición, Dirección",N/A
522,La trama (Broken City),Mark Wahlberg,"['The Fighter', 'Boogie Nights']",1971,"Producción, Reparto, Composición",24 premios y 83 nominaciones en total
523,La trama (Broken City),Russell Crowe,"['Los miserables', 'Gladiator (El gladiador)']",1964,"Reparto, Producción, Dirección",37 premios y 84 nominaciones en total
524,La trama (Broken City),Catherine Zeta-Jones,"['Chicago', 'La máscara del Zorro']",1969,"Reparto, Banda sonora",19 premios y 41 nominaciones en total
525,La trama (Broken City),Jeffrey Wright,"['La Crónica Francesa', 'American Fiction']",1965,"Reparto, Producción, Equipos adicionales",33 premios y 100 nominaciones en total
526,La trama (Broken City),Barry Pepper,"['Salvando al soldado Ryan: Campamento para el reparto', 'Valor de ley']",1970,"Reparto, Producción, Equipo ejecutivo",6 premios y 16 nominaciones en total
527,La trama (Broken City),Alona Tal,"['La trama (Broken City)', 'Veronica Mars']",1983,"Reparto, Producción, Banda sonora",N/A
528,La trama (Broken City),Natalie Martinez,"['Death Race: La carrera de la muerte', 'Sin tregua']",1984,"Reparto, Producción",N/A
529,La trama (Broken City),Michael Beach,"['Aquaman', 'Dahmer - Monstruo: La historia de Jeffrey Dahmer']",1963,"Reparto, Producción",4 premios y 6 nominaciones
530,Faute De Frappe,Pierre Henniquant,"['Faute De Frappe', 'Dérèglement']",N/A,"Reparto, Dirección, Producción",N/A
531,Faute De Frappe,Cedric Cirotteau,"['The King', 'V3nganza']",1980,"Reparto, Producción, Especialistas",N/A
532,Faute De Frappe,Aline Nolasco,"['Tonight', 'The Pill']",1984,"Reparto, Guion, Producción","1,67 m"
533,Faute De Frappe,Dimitri Michelsen,"['El último duelo', 'The Beast (La bestia)']",1979,"Reparto, Dirección de producción, Especialistas",N/A
534,Faute De Frappe,Aurore Tome,"['Venganza: Conexión Estambul', 'Metal Hurlant Chronicles']",N/A,"Reparto, Especialistas, Equipos adicionales",Aurore Tomé
535,Faute De Frappe,Eglantine Guitard,"['Faute De Frappe', 'Dérèglement']",N/A,"Reparto, Casting",N/A
536,Faute De Frappe,Grégory Gaule,"['Black Hearts', 'Homeland']",N/A,"Reparto, Dirección de la segunda unidad o asistencia a dirección, Especialistas",N/A
537,Faute De Frappe,Xavier Desmoutiers,"['La lanza del destino', 'Dans la tourmente']",N/A,"Reparto, Especialistas",N/A
538,Deseo,Christian Bach,"['Agua y aceite', 'De pura sangre']",1959,"Reparto, Producción",N/A
539,Deseo,Ari Borovoy,"['Verano de amor', '3 idiotas']",1979,"Reparto, Producción",N/A
540,Deseo,Pedro Damián,"['Showtime', 'Daño colateral']",1952,"Dirección, Producción, Dirección de fotografía y cámara",1 nominación
541,Deseo,Paulina Gaitan,"['Sin nombre', 'The River']",1992,"Reparto, Producción",3 nominaciones
542,Deseo,Edith González,"['Fabricantes de pánico', 'Nunca te olvidaré']",1964,"Reparto, Producción",1 premio
543,Deseo,Paola Núñez,"['Resident Evil', 'Bad Boys for Life']",1978,"Reparto, Producción, Guion",N/A
544,Deseo,Gerardo Taracena,"['Apocalypto', 'Sin nombre']",1970,"Reparto, Producción",3 premios y 3 nominaciones
545,Deseo,Leonor Varela,"['Blade II', 'Odd Thomas, cazador de fantasmas']",1972,"Reparto, Producción",2 premios y 2 nominaciones
546,Dil Pardesi Ho Gaya,Inderjit Nikku,"['25 Kille', 'Deyo Wadhaiyan Sada Vi Vyah Hogeya']",N/A,"Reparto, Música",Inderjeet Nikku
547,Dil Pardesi Ho Gaya,Sana Fakhar,"['100 Crore', 'Choorian']",1972,Reparto,Sana Fukher
548,Dil Pardesi Ho Gaya,Sardar Sohi,"['Long Da Lishkara', 'The Legend of Bhagat Singh']",N/A,"Reparto, Guion, Edición",N/A
549,Dil Pardesi Ho Gaya,Shakti Kapoor,"['Andaz Apna Apna', 'Gunda']",1952,"Reparto, Música, Banda sonora",1 premio y 4 nominaciones
550,Dil Pardesi Ho Gaya,Daljeet Kaur Khangura,"['Patola', 'Putt Jattan De']",2022,Reparto,Daljeet Kaur
551,Dil Pardesi Ho Gaya,Mohan Joshi,"['Vaastav: The Reality', 'Gunda']",1945,Reparto,1 premio y 3 nominaciones
552,Dil Pardesi Ho Gaya,Akshay Kumar,"['Hera Pheri', 'Baby']",1967,"Producción, Guion, Reparto",64 premios y 146 nominaciones
553,Dil Pardesi Ho Gaya,Mohammad Sadiq,"['Guddo', 'Saidan Jogan']",N/A,"Reparto, Música, Composición",Mohd. Sadiq
554,The Sorrows,Oona Chaplin,"['El viaje más largo', 'Juego de tronos']",1986,"Reparto, Producción, Banda sonora",1 premio y 3 nominaciones
555,The Sorrows,Lucy Fleming,"['Survivors', 'Radio encubierta']",1947,"Reparto, Arte, Equipos adicionales",N/A
556,The Sorrows,Calum Gittins,"['El discurso del rey', '6 días']",1986,"Equipos adicionales, Reparto, Cámara y electricidad",N/A
557,The Sorrows,Austin Hardiman,"['Upon the Edge', 'Killing Eve']",N/A,"Reparto, Producción, Dirección de arte","1,83 m"
558,The Sorrows,Bernard Hill,"['El señor de los anillos: El retorno del rey', 'El señor de los anillos: Las dos torres']",1944,"Reparto, Equipos adicionales, Banda sonora",9 premios y 9 nominaciones en total
559,The Sorrows,Rosie Jones,"['La hora del diablo', 'The Collection']",N/A,"Reparto, Dirección",1 premio y 1 nominación
560,The Sorrows,Rose McIver,"['The Lovely Bones', 'iZombie']",1988,"Reparto, Dirección, Producción",1 premio y 10 nominaciones
561,Approach to Love,Mingyuan Ma,"['Atrapa a un ladrón', 'Approach to Love II']",N/A,"Reparto, Equipos adicionales",N/A
562,Approach to Love,Xie Xiao,['Approach to Love'],N/A,Reparto,N/A
563,Tsikboy,John Canterbury,"['Hardinero', 'Tsikboy']",N/A,Reparto,N/A
564,Tsikboy,Adriana Gomez,"['Mariposa: Sa hawla ng gabi', 'Porno']",N/A,"Reparto, Equipos adicionales",N/A
565,Tsikboy,JM Martinez,"['Laklak: Kapag may alak may balak', 'Don Filipo']",N/A,Reparto,N/A
566,Tsikboy,Roldan Torres,['Tsikboy'],N/A,Reparto,N/A
567,Tsikboy,Jhem Navarro,['Tsikboy'],N/A,Reparto,N/A
568,Tsikboy,Francis Cariaso,"['Parisukat', 'Hardinero']",N/A,"Diseño de producción, Reparto, Maquillaje",N/A
569,Tsikboy,Richmond Acosta,['Tsikboy'],N/A,Reparto,N/A
570,Isyarat,Dimas Argoebie,"['Killers', 'Haji Backpacker']",N/A,Reparto,N/A
571,Isyarat,Abimana Aryasatya,"['The Night Comes for Us', 'Gundala']",1982,"Reparto, Producción, Banda sonora",1 premio y 9 nominaciones
572,Isyarat,Asmirandah,"['Isyarat', 'Rectoverso']",1989,"Reparto, Dirección",N/A
573,Isyarat,Mischa Chandrawinata,"['Summer Breeze', 'Isyarat']",N/A,Reparto,N/A
574,Isyarat,Taskya Namya,"['Di Ambang Kematian', '22 Menit']",N/A,Reparto,N/A
575,Isyarat,Prisia Nasution,"['Sang Penari', 'Comic 8: Casino Kings Part 1']",N/A,"Reparto, Dirección",N/A
576,Isyarat,Jonas Rivanno,"['Aku Bukan Wanita Pilihan', 'Isyarat']",N/A,Reparto,N/A
577,Isyarat,Fitria Sechan,"['Hattrick', 'Test Pack']",N/A,Reparto,N/A
578,A Star for Rose,Debbie Allen,"['Fama', 'Amistad']",1950,"Producción, Reparto, Dirección",17 premios y 26 nominaciones en total
579,A Star for Rose,John Savage,"['Con todos los honores', 'El cazador']",agosto,"Reparto, Producción, Composición",10 premios y 13 nominaciones
580,A Star for Rose,Tara Walker,"['Bad Love Tigers', 'Kairn: Mates of the Alliance']",N/A,"Reparto, Guion, Producción",27 premios y 3 nominaciones
581,A Star for Rose,Melinda Skilondz,"['Tesoro del Amazonas', 'A Star for Rose']",N/A,"Reparto, Efectos visuales, Edición",N/A
582,A Star for Rose,Cat Fobi,"['Waking Up with Monsters', 'A Star for Rose']",N/A,"Reparto, Dirección, Guion",N/A
583,A Star for Rose,Lisa London,"['Impacto súbito', 'The Morning Show']",junio,"Reparto, Producción",N/A
584,A Star for Rose,Michele Orlando,"['A Star for Rose', 'Sin rastro']",N/A,"Reparto, Dirección de fotografía y cámara, Edición",N/A
585,A Star for Rose,Eric Martin Reid,"['Grimm', 'Portlandia']",N/A,"Reparto, Dirección, Guion",N/A
586,Paradise,Julianne Hough,"['Rock of Ages. La era del Rock', 'Un lugar donde refugiarse']",1988,"Reparto, Producción, Equipos adicionales",6 premios y 7 nominaciones en total
587,Paradise,Holly Hunter,"['Al filo de la noticia', 'El piano']",1958,"Reparto, Producción, Equipos adicionales",48 premios y 98 nominaciones en total
588,Paradise,Nick Offerman,"['Devs', 'The Great North']",1970,"Reparto, Producción, Música",9 premios y 33 nominaciones en total
589,Paradise,Phil Austin,"['The Host (La huésped)', 'Los Black se van de purga']",N/A,Reparto,N/A
590,Paradise,Ignatz Gerard Kiefer III,['Paradise'],N/A,"Reparto, Banda sonora",N/A
591,Paradise,Colby Davis Kiefer,['Paradise'],N/A,"Reparto, Banda sonora",N/A
592,Paradise,Evan Stoudt,['Paradise'],N/A,"Reparto, Banda sonora",N/A
593,Paradise,Taylor Noble,"['Paradise', 'Cunnie and Bianca: The Prelude']",N/A,"Reparto, Banda sonora",N/A
594,Ranangan,Ravi Sharma,"['Sri Raghupati', 'Tumi Aahibaane']",1979,"Reparto, Guion",N/A
595,Ranangan,Pallabi Medhi,"['Ranangan', 'Janmoni Vol 1']",N/A,Reparto,N/A
596,Ranangan,Hiranya Deka,"['Gaane Ki Aane', 'Konwarpurar Konwar']",N/A,Reparto,N/A
597,Ranangan,Shree Brojen Bora,"['Ranangan', 'Hosa Prem']",N/A,Reparto,Brojen Bora
598,Linz - Quando todos os acidentes acontecem,Anthony Moraes Almeida,['Linz - Quando todos os acidentes acontecem'],N/A,Reparto,N/A
599,Linz - Quando todos os acidentes acontecem,Maria do Livramento Fiuza de Araújo,['Linz - Quando todos os acidentes acontecem'],N/A,Reparto,N/A
600,Linz - Quando todos os acidentes acontecem,Mateus Jose de Moraes,['Linz - Quando todos os acidentes acontecem'],N/A,Reparto,N/A
601,Dirty Picture: Silk Sakkath Maga,Maria Marlene Menezes Façanha Martin,['Linz - Quando todos os acidentes acontecem'],N/A,Reparto,N/A
602,Isolated,Ryan Phillippe,"['Crash (Colisión)', 'Gosford Park']",1974,"Reparto, Producción, Dirección",12 premios y 16 nominaciones
603,Isolated,Travis Potter,"['The Arena: North Shore', 'Isolated']",N/A,"Cámara y electricidad, Producción, Reparto",N/A
604,Isolated,Jenny Useldinger,"['Isolated', 'Supercasas ecológicas']",N/A,N/A,N/A
605,Isolated,Andrew Mooney,"['Locks of Love', 'Broken']",N/A,"Sonido, Reparto",N/A
606,Isolated,Jimmy Rotherham,"['Isolated', 'El Salvador SURF']",N/A,N/A,N/A
607,Isolated,Josh Fuller,"['Isolated', 'The Radio Mechanics: Apocalypse of the Dial']",N/A,Reparto,N/A
608,Isolated,Spencer Frame,"['The Curious Happenings About George Warrior', 'The 7/8ths Project']",N/A,"Reparto, Cámara y electricidad, Equipos adicionales",N/A
609,Careebeyans,Kalabhavan Mani,"['Enthiran', 'Sallapam']",1971,"Reparto, Música, Guion",N/A
610,Careebeyans,Siddique,"['Drishyam', 'Kattappanayile Rithwik Roshan']",1962,"Reparto, Producción, Música",11 premios y 4 nominaciones
611,Careebeyans,Saikumar,"['Lucifer', 'Chakkara Muthu']",N/A,"Reparto, Banda sonora",2 premios
612,Careebeyans,Shweta Menon,"['Paleri Manikyam: Oru Pathirakolapathakathinte Katha', ""Salt n' Pepper""]",1974,"Reparto, Música, Banda sonora",5 premios
613,Careebeyans,Lenaa,"['Aadhi', 'Ennu Ninte Moideen']",1981,"Reparto, Guion",4 premios y 1 nominación
614,Careebeyans,Lakshmi Priya,"['Lion', 'Campus Diary']",N/A,Reparto,N/A
615,Careebeyans,Janardanan,"['Sethurama Iyer CBI', 'Oru CBI Diary Kurippu']",N/A,"Reparto, Música, Producción",N/A
616,Careebeyans,Venu Nagavalli,"['Rektha Sakshikal Zindabad', 'Agnidevan']",2010,"Reparto, Guion, Dirección",N/A
617,For Sale,Mukesh,"['Nerariyan CBI', 'In Harihar Nagar']",N/A,"Reparto, Música, Producción",2 premios y 2 nominaciones
618,For Sale,Shweta Menon,"['Paleri Manikyam: Oru Pathirakolapathakathinte Katha', ""Salt n' Pepper""]",1974,"Reparto, Música, Banda sonora",5 premios
619,For Sale,Lenaa,"['Aadhi', 'Ennu Ninte Moideen']",1981,"Reparto, Guion",4 premios y 1 nominación
620,For Sale,Lakshmi Priya,"['Lion', 'Campus Diary']",N/A,Reparto,N/A
621,For Sale,Janardanan,"['Sethurama Iyer CBI', 'Oru CBI Diary Kurippu']",N/A,"Reparto, Música, Producción",N/A
622,For Sale,Venu Nagavalli,"['Rektha Sakshikal Zindabad', 'Agnidevan']",2010,"Reparto, Guion, Dirección",N/A
623,Dyavre,Yograj Bhat,"['Drama', 'Dana Kayonu']",N/A,"Música, Guion, Dirección",N/A
624,Dyavre,Chethan Gandharva,"['Dyavre', 'Aana']",N/A,Reparto,N/A
625,Dyavre,Sonia Gowda,"['Dyavre', 'Kwatle Satisha']",N/A,Reparto,Soniya Gowda
626,Dyavre,Sonu Gowda,"['Yuvarathnaa', 'Kiragoorina Gayyaligalu']",1990,Reparto,3 nominaciones
627,Dyavre,Sruthi Hariharan,"['Beautiful Manasugalu', 'Nathicharami']",1989,"Reparto, Producción, Maquillaje",3 premios y 5 nominaciones
628,Dyavre,Mohan Juneja,"['K.G.F: Chapter 2', 'K.G.F: Chapter 1']",2021,"Reparto, Guion",N/A
629,Dyavre,Arasu Maharaj,"['Dyavre', 'Tyson']",N/A,Reparto,N/A
630,Dyavre,Mico Nagaraj,"['Mandya to Mumbai', 'Kariya']",N/A,"Reparto, Producción",N/A
631,Detrás del candelabro,Matt Damon,"['El indomable Will Hunting', 'Marte (The Martian)']",1970,"Producción, Reparto, Guion",40 premios y 158 nominaciones en total
632,Detrás del candelabro,Scott Bakula,"['A través del tiempo', 'American Beauty']",1954,"Reparto, Producción, Dirección",6 premios y 17 nominaciones en total
633,Detrás del candelabro,Eric Zuckerman,"['Exposados', 'En la boda de mi hermana']",N/A,"Reparto, Casting, Equipos adicionales",N/A
634,Detrás del candelabro,Eddie Jemison,"[""Ocean's Eleven: Hagan juego"", ""Ocean's 13""]",1963,"Reparto, Dirección, Guion",4 premios y 7 nominaciones
635,Detrás del candelabro,Randy Lowell,"['Contagio', '¡Socorro! Llegan las vacaciones']",1956,Reparto,N/A
636,Detrás del candelabro,Tom Roach,"['Los próximos tres días', 'Crank: Alto voltaje']",1972,"Equipos adicionales, Reparto, Especialistas",N/A
637,Detrás del candelabro,Shamus Cooley,"['He Who Fights with Monsters', 'Detrás del candelabro']",N/A,"Equipos adicionales, Dirección, Reparto",N/A
638,Detrás del candelabro,John Smutny,"['Book Club', 'Detrás del candelabro']",N/A,"Equipos adicionales, Reparto",N/A
639,David,Lara Dutta,"['Don 2', 'No Entry']",1978,"Reparto, Producción",7 premios y 17 nominaciones
640,David,Remo Fernandes,"['Brindaavanam', 'Bhagam Bhag']",N/A,"Música, Reparto, Composición",N/A
641,David,Jiiva,"['83', 'Raam']",1984,"Reparto, Producción",2 premios y 7 nominaciones
642,David,Satish Kaushik,"['Tere Naam', 'Kaagaz']",1956,"Reparto, Dirección, Producción",6 premios y 8 nominaciones
643,David,Nassar,"['Baahubali 2, la conclusión', 'Baahubali: The Beginning']",1958,"Reparto, Dirección, Guion",3 premios y 7 nominaciones
644,David,Isha Sharvani,"['Luck by Chance', 'Kisna: The Warrior Poet']",1984,"Reparto, Producción",1 premio y 4 nominaciones
645,David,Saurabh Shukla,"['Jolly LLB 2', 'Jolly LLB']",1963,"Reparto, Guion, Dirección",5 premios y 14 nominaciones
646,David,Tabu,"['Andhadhun', 'Drishyam']",1970,"Reparto, Música",41 premios y 82 nominaciones
647,Bulandi,Deepak Dube,['Bulandi'],N/A,Reparto,N/A
648,Bulandi,Sanjay Pandey,"['Ssshhhh... Koi Hai', 'Chhora Ganga Kinare Wala']",1972,Reparto,N/A
649,Bulandi,Seema Singh,['Bulandi'],N/A,Reparto,N/A
650,Bulandi,Varsha Tiwari,['Bulandi'],N/A,Reparto,N/A
651,Vansh,Anil Farmana,['Vansh'],N/A,"Reparto, Producción",N/A
652,Vansh,Karan Farmana,['Vansh'],N/A,Reparto,N/A
