,nombre_peli,nombre_actxr,conocido_por,year_nacimiento,profesiones_string,premios
2613,Zombie Team Building,Katelyn Cavanaugh,['Zombie Team Building'],N/A,Reparto,N/A
2614,Zombie Team Building,Lisa Cornett,['Zombie Team Building'],N/A,"Reparto, Equipos adicionales",N/A
2615,Zombie Team Building,Craig Curtis,"['The Last Movie Ever Made', 'Normally This Weird']",N/A,"Reparto, Guion",N/A
2616,The Agency,Gerald Brodin,"['Al descubierto', 'Hospital General']",N/A,"Reparto, Dirección de la segunda unidad o asistencia a dirección, Cámara y electricidad",1 nominación
2617,The Agency,Kelly Curran,"['Argo', 'Territorio Grizzly']",N/A,Reparto,N/A
2618,The Agency,Angela Gots,"['Ciudad de mentiras', 'Ice']",1978,"Reparto, Producción",1 premio
2619,Phantom Blvd.,Kevin Brown,"['Kill Peter, Pay Paul', 'The Stranger']",N/A,Reparto,N/A
2620,Phantom Blvd.,TJ Cencula,"['Warrior Showdown', 'Smash Supremacy']",1981,"Guion, Reparto, Producción",N/A
2621,Phantom Blvd.,Adam Conn,"['Operation: CTF', 'In Darkness and in Light']",N/A,"Reparto, Especialistas, Producción",N/A
2622,Phantom Blvd.,Brandon Drozd,"['On Empty', 'Mirage']",N/A,Reparto,N/A
2623,Phantom Blvd.,Mike Lutgen,"['Small Town Saturday Night', 'Everything Will Happen Before You Die']",N/A,Reparto,N/A
2624,Phantom Blvd.,Manny Martinez Hernandez,"['Cobra Kai', 'Better Call Saul']",N/A,"Reparto, Producción, Guion",1 premio
2625,Phantom Blvd.,G.O. Parsons,"[""Willy's Wonderland""]",1982,"Reparto, Guion, Dirección de fotografía y cámara",N/A
2626,Phantom Blvd.,Monis Rose,"['Star Wars: Episode XXXVIII - 10 Years Later', ""She's with Me""]",N/A,"Reparto, Dirección, Edición",N/A
2627,Next,Fardowsa Ahmed,['Next'],N/A,Reparto,N/A
2628,Next,Eric Ballew,"['Shortwave', 'Horse Girl']",N/A,"Sonido, Reparto, Efectos visuales",Eric B. Ballew
2629,Next,Dwayne Blackaller,"['Next', 'The Works of Darren McGannon']",N/A,Reparto,N/A
2630,Next,Jayson Bresiner,['Next'],N/A,Reparto,N/A
2631,Next,Thomas Brown,"['Next', 'Mama and Damian']",N/A,Reparto,N/A
2632,Next,Jessica Cameron,"['Truth or Dare', 'Mania']",N/A,"Reparto, Producción, Dirección",21 premios y 10 nominaciones
2633,Next,Derrick Q. Collins,"['Next', 'Aidan 5']",N/A,Reparto,N/A
2634,Next,Liam Cronin,"['The Real Mario Party', 'Westworld']",N/A,"Reparto, Producción, Guion",N/A
2635,The Dead Walk in Brooklyn III: The Silent Years,Guy Eschel,['The Dead Walk in Brooklyn III: The Silent Years'],N/A,Reparto,N/A
2636,The Dead Walk in Brooklyn III: The Silent Years,Carly Robins,"['Narrator Syndrome', 'The Dead Walk in Brooklyn III: The Silent Years']",N/A,"Reparto, Producción, Guion",N/A
2637,Mylo,Brian Matthew Richardson,"['Deadheads', 'Mylo']",N/A,Reparto,Brian Richardson
2638,Represent,Aaron Takahashi,"['Di que sí', 'El gurú de las bodas']",mayo,"Reparto, Guion",1 premio
2639,Represent,Kenzo Lee,"['Brooklyn Nine-Nine', 'Economía doméstica']",junio,"Reparto, Dirección, Guion",N/A
2640,Represent,Tim Chiou,"['The Company You Keep', 'SEAL Team']",noviembre,"Reparto, Cámara y electricidad, Localización",1 premio
2641,Represent,James Huang,"['Young Rock', 'Joe vs. Carole']",enero,"Reparto, Dirección, Edición",5 premios
2642,Agent Jones,Kevin Jones,"['Agent Jones', 'Best Laid Schemes']",N/A,Reparto,N/A
2643,Agent Jones,Michael Jones,"['Agent Jones', 'Little Voice']",N/A,"Reparto, Guion, Composición",N/A
2644,Under Fire,Henry William Keyser,['Under Fire'],N/A,Reparto,N/A
2645,Under Fire,Steve Aaron,"['Freebird', 'Titanadon vs. MechaMantis']",N/A,Reparto,N/A
2646,Under Fire,Drake Conrad,['Under Fire'],N/A,Reparto,N/A
2647,Under Fire,Brian Long,['Under Fire'],N/A,Reparto,N/A
2648,Under Fire,Scott Holstein,"['Benny Future and the Madman from Manchester', 'Wish Star']",N/A,Reparto,N/A
2649,Deceivers,John Hermann,"['Levantarse y caer', 'McMillions']",N/A,"Producción, Dirección de la segunda unidad o asistencia a dirección, Reparto",N/A
2650,Deceivers,Jessica Houghton,"['Erased', 'Allie & Claire']",N/A,"Reparto, Producción, Dirección",N/A
2651,Consequências,Miguel Rubem,"['Consequências', 'Voo Directo']",1971,Reparto,Miguel Ruben
2652,Blood Ties,Chris Bylsma,"['El Camino. Una película de Breaking Bad', 'Sin piedad']",N/A,"Reparto, Producción, Dirección",1 premio
2653,Blood Ties,Rina Mehta,"['Allide Nammane Ille Bande Summane', 'The Death of Hollywood']",N/A,"Reparto, Cámara y electricidad, Dirección de la segunda unidad o asistencia a dirección",N/A
2654,Appleton,Jason Andrew Cart,"['Doctor Strange en el multiverso de la locura', 'Zero Organism']",N/A,"Cámara y electricidad, Guion, Dirección",N/A
2655,Appleton,Scott Harris,"['Problem of Evil', 'Blairsden']",N/A,Reparto,N/A
2656,The Darco File,Alec Beard,"['Person of Interest', ""Don't Be Afraid""]",1983,"Reparto, Edición, Edición",N/A
2657,The Darco File,Elena Levon,"['Cómo conocí a vuestra madre', 'Between a Greek and a Hard Place']",1984,Reparto,Elena Melnikova
2658,The Darco File,Devin McGovern,"['Bar Rescue', 'Code: 9']",1979,"Producción, Reparto, Equipos adicionales",N/A
2659,Caged Dreams,Orestes Matacena,"['La máscara', 'Tainted']",1941,"Reparto, Guion, Producción",1 premio
2660,Caged Dreams,Jamie Noel,"['The Prototype', 'The Coed and the Zombie Stoner']",1986,"Reparto, Producción, Dirección de producción","1,74 m"
2661,Caged Dreams,Farrah Sabado,"['The Darco File', 'Rack and Ruin']",N/A,Reparto,N/A
2662,Bail Out,Dennis O'Neill,"['Walker, Texas Ranger', 'Bail Out']",N/A,"Reparto, Guion, Producción",10 premios y 6 nominaciones
2663,Bail Out,Terry Kiser,"['Viernes 13. 7.ª parte: Sangre nueva', 'Este muerto está muy vivo']",1939,"Reparto, Dirección, Especialistas",N/A
2664,Bail Out,Jim Blumetti,"['The Good Guys', 'Al descubierto']",1947,"Reparto, Producción, Dirección",N/A
2665,Bail Out,Bryan Hardy,"['Alita: Ángel de combate', 'Bail Out']",N/A,"Equipos adicionales, Reparto",N/A
2666,Bail Out,Mark T. Lee,"['Stay-at-Home Dads', 'Exsanguination']",N/A,"Reparto, Cámara y electricidad, Producción","1,75 m"
2667,Bail Out,Al Dias,"['El farsante', 'Machete']",N/A,"Reparto, Producción, Guion",N/A
2668,Bail Out,Robert F. Cawley,"['Bio-Tech Warrior', 'Divine Souls']",1928,Reparto,1 nominación en total
2669,Bail Out,Andrea Cohen,"['American Hero', 'Cajas oscuras']",N/A,Reparto,2 premios
2670,Birthday Girl,Erika Maiko Gibson,"['Kung Fu Sushi Chefs', 'Birthday Girl']",N/A,"Reparto, Maquillaje, Diseño de vestuario",N/A
2671,Birthday Girl,Mara Jane King,['Birthday Girl'],N/A,Reparto,N/A
2672,Birthday Girl,Yuko Wells,"['Kung Fu Sushi Chefs', 'Hitmen: Last Call']",N/A,"Reparto, Producción, Guion y continuidad",N/A
2673,Birthday Girl,Paul Bruning,"['Birthday Girl', 'Kung Fu Sushi Chefs']",N/A,"Reparto, Especialistas",N/A
2674,Birthday Girl,Kyle Daley,['Birthday Girl'],N/A,"Reparto, Especialistas",N/A
2675,Birthday Girl,Tracey Wood,"['Birthday Girl', 'Kung Fu Sushi Chefs']",1985,Reparto,N/A
2676,Watching the Detectives,Keith Bullard,"['El incidente', 'Pop Foul']",N/A,"Reparto, Producción",Keith E. Bullard
2677,Watching the Detectives,Tim Carr,"['Rocky Balboa', 'Safe']",1976,"Reparto, Producción, Guion",1 premio y 1 nominación
2678,Watching the Detectives,Lyman Chen,"['Infiltrados', 'Larry David (Curb Your Enthusiasm)']",octubre,Reparto,N/A
2679,Watching the Detectives,Mark McGraw,"['The Sensei', 'No Boundaries']",N/A,Reparto,N/A
2680,Watching the Detectives,Brian Anthony Wilson,"['Mensajero del futuro', 'Sin límites']",1960,"Reparto, Producción",9 premios y 12 nominaciones
2681,Watching the Detectives,Kyle Daley,"['Crop Circles: 2010 Update - The Wake Up Call', 'Birthday Girl']",1985,"Reparto, Efectos visuales, Edición",N/A
2682,Soulless,Bronwyn Hadlock,"['Soulless', ""Tu Tengo: Victoria's Inception""]",N/A,"Reparto, Producción, Guion y continuidad",N/A
2683,Soulless,Timothy James,"['Friends Like These', 'Soulless']",N/A,Reparto,N/A
2684,Soulless,Sean D. Hunter,"['Soulless', 'He Never Left']",N/A,Reparto,Sean Hunter
2685,Soulless,Keith Hottinger,"['Day Zero', 'Raising Kayn']",N/A,"Reparto, Guion",1 nominación
2686,Soulless,Bruce Reffitt,['Soulless'],N/A,Reparto,N/A
2687,Soulless,Jared Griener,['Soulless'],N/A,Reparto,N/A
2688,Lapse,Chris Hall,['Lapse'],N/A,Reparto,N/A
2689,Just Cops,Tricia Lyn Scott,"['Just Cops', 'Takeout']",N/A,Reparto,N/A
2690,Just Cops,David 'Shark' Fralick,"[""Van Damme's Inferno"", 'El único']",1962,"Reparto, Especialistas, Producción",1 nominación
2691,Just Cops,Bo Butterworth,"['The Legend of Cocaine Island', 'U.S. Open Epics: Tiger and Rocco']",N/A,"Producción, Reparto",N/A
2692,Just Cops,Anderson Davis,"['Animal Kingdom', 'CSI: Cyber']",N/A,"Reparto, Guion, Producción",N/A
2693,Shot,Will Jessop,['Shot'],N/A,Reparto,N/A
2694,Platinum Chisel,James Shepherd,"['The Justice Lease', 'Twisted']",N/A,"Reparto, Edición, Producción",N/A
2695,Platinum Chisel,Richard Carson,['Platinum Chisel'],N/A,Reparto,N/A
2696,Platinum Chisel,Jade Alexander,"['The Complex', 'La guerra de los mundos']",N/A,"Equipos adicionales, Reparto, Producción",N/A
2697,Platinum Chisel,Peter McAllum,"['Titans Blood', 'The Tunnel']",1946,"Reparto, Equipos adicionales",Peter McCallum
2698,Platinum Chisel,Maria Karambelas,"['Underbelly', 'Platinum Chisel']",N/A,Reparto,N/A
2699,Screenplay,Rhett Swanson,"['Our Most Beautiful Love Stories', 'Our Most Beautiful Love Stories (Are the Ones We Scripted)']",N/A,"Reparto, Equipos adicionales, Producción",N/A
2700,Screenplay,Savannah Schoenecker,"['Getaway', 'Stress']",N/A,"Reparto, Producción, Equipos adicionales",N/A
2701,Screenplay,Chris Mock,"['Causality', 'Screenplay']",N/A,Reparto,N/A
2702,Screenplay,Christopher Vienna,"['Jack Rio', 'Sanctuary']",N/A,Reparto,N/A
2703,Hell of a Wedding,Jen Morris,['Hell of a Wedding'],N/A,Reparto,N/A
2704,Hell of a Wedding,Edwin Perez,"['Far Cry 6', 'Supergirl']",N/A,"Reparto, Producción",N/A
2705,Hell of a Wedding,Sean Cummings,"['Blade: Trinity', 'Horns']",N/A,"Equipos adicionales, Localización, Dirección",N/A
2706,Hell of a Wedding,Heather Hodson,"['El elegido', 'Short for Nothing']",N/A,"Equipos adicionales, Reparto",N/A
2707,Hell of a Wedding,Norman Hirschfeldt,"['The Blackburn Asylum', 'Under the Sycamore Tree']",N/A,"Reparto, Cámara y electricidad, Decoración",N/A
2708,Hell of a Wedding,Alex Borrowman,"['The Boy Who Knew', 'Hell of a Wedding']",N/A,Reparto,N/A
2709,Hell of a Wedding,Mark Klotz,['Hell of a Wedding'],N/A,Reparto,N/A
2710,Hell of a Wedding,Neela Todd,"['Stargate: Atlantis', ""R.L. Stine's the Haunting Hour""]",N/A,Reparto,N/A
2711,Sweet Crime,Juan Cota,['Sweet Crime'],N/A,Reparto,N/A
2712,Sweet Crime,Isaac Golden,"['Sweet Crime', 'Passage to Real Immunity']",N/A,Reparto,N/A
2713,Sweet Crime,Trevor Graciano,"['El hombre de acero', 'El sicario de Dios']",N/A,"Efectos visuales, Reparto, Guion",N/A
2714,Svefnrof,Þór Tulinius,"['Black Sands', 'Ángeles del universo']",N/A,"Reparto, Banda sonora",N/A
2715,Svefnrof,Björn Þór Björnsson,['Svefnrof'],N/A,Reparto,N/A
2716,Svefnrof,Auður Ebba Jensdóttir,['Svefnrof'],N/A,Reparto,N/A
2717,Dark Roads,John Brandt,"['Dark Roads', 'The Lodge']",N/A,"Reparto, Producción, Equipos adicionales",N/A
2718,Dark Roads,Terry James,"['Transformers', 'Mortdecai']",N/A,"Especialistas, Reparto, Producción",Terence James
2719,Dark Roads,Eric Matuschek,"['Transformers', 'Corrupción en Miami']",N/A,"Especialistas, Reparto, Dirección de la segunda unidad o asistencia a dirección",Eric Marche
2720,Dark Roads,Abigail McConnell,"['The Rise of Eina', 'Dark Roads']",N/A,"Reparto, Maquillaje, Equipos adicionales",N/A
2721,Lying Right Here,Julian Flynn,"['La red avispa', 'Near Myth: The Oskar Knight Story']",N/A,"Reparto, Producción",N/A
2722,Lying Right Here,Naómi Hurter,"['Lying Right Here', 'Los exterminadores']",N/A,Reparto,Naomi Hurter
2723,Tim Juniverse,Nick Corvello,"['Dam California', 'What If']",N/A,Reparto,N/A
2724,Tim Juniverse,Scott Cox,"['The Last Smile', 'Friends and Lovers']",N/A,Reparto,N/A
2725,Tim Juniverse,Ian Enriquez,"['Broken Low', 'Doggie Boogie - Get Your Grrr On!']",1973,"Reparto, Equipos adicionales",N/A
2726,Tim Juniverse,Mitchell Field,"['Playground of Dreams', 'Tim Juniverse']",N/A,Reparto,N/A
2727,Master Defender,Stephen C. Ray,"['Master Defender', 'Art of Submission']",N/A,"Producción, Especialistas, Reparto",N/A
2728,Master Defender,Christopher Burkett,"['Master Defender', 'Tent City']",N/A,"Reparto, Cámara y electricidad, Equipos adicionales",N/A
2729,Master Defender,Devlin Wilder,"['The Man in the Maze', 'Johnny Be Gone']",diciembre,"Reparto, Guion, Producción",N/A
2730,Master Defender,Nick Burger,"['Master Defender', 'Master Defender II']",N/A,Reparto,N/A
2731,Master Defender,Erika Tydor,['Master Defender'],N/A,Reparto,N/A
2732,Master Defender,Michael Fishbeck,"['Master Defender', 'Master Defender II']",N/A,Reparto,N/A
2733,Master Defender,Derek Hill,['Master Defender'],N/A,Reparto,N/A
2734,Anthony's Quest for Love,Graeme Cairns,"[""Anthony's Quest for Love""]",N/A,Reparto,N/A
2735,Anthony's Quest for Love,Jonathan Gore,"[""Anthony's Quest for Love""]",N/A,Reparto,N/A
2736,Anthony's Quest for Love,Erroll Kauwhata,"[""Anthony's Quest for Love""]",N/A,Reparto,N/A
2737,Anthony's Quest for Love,Alex Paul,"['Baba Kalyani', 'Classmates']",N/A,"Composición, Reparto, Música",N/A
2738,Anthony's Quest for Love,Gail Pittaway,"[""Anthony's Quest for Love""]",N/A,Reparto,N/A
2739,Anthony's Quest for Love,Benjamin Scott,"[""Anthony's Quest for Love""]",N/A,Reparto,N/A
2740,Anthony's Quest for Love,Sam Selliman,"['The Killian Curse', ""Anthony's Quest for Love""]",N/A,Reparto,N/A
2741,Anthony's Quest for Love,Moetu Smith,"[""Anthony's Quest for Love""]",N/A,Reparto,N/A
2742,Gemini Rising,Chris Chisem,"['Back Pedal', 'Gemini Rising']",N/A,Reparto,N/A
2743,Gemini Rising,Edward Lewis French,"['Los miserables', 'Anna Karenina']",N/A,Reparto,N/A
2744,Gemini Rising,Cassandra Orhan,"['Gangsters, Guns & Zombies', 'Gemini Rising']",N/A,Reparto,N/A
2745,BareKnuckle,Eric Anderson,"['The Field of Dismaïs', 'BareKnuckle']",N/A,"Reparto, Guion",N/A
2746,BareKnuckle,Ryan Castellino,"['BareKnuckle', 'Dating Under Quarantine']",N/A,Reparto,N/A
2747,BareKnuckle,Patricia Fructuoso,"['Guides', 'Woggie']",N/A,"Reparto, Producción",N/A
2748,BareKnuckle,Erica Ibsen,"['Dexter', 'Joe Guarro ¡Vaya pringado!']",N/A,"Reparto, Guion",N/A
2749,BareKnuckle,Eli G. Mael,"['YeYe', 'BareKnuckle']",N/A,"Reparto, Cámara y electricidad",N/A
2750,BareKnuckle,Giovanni Moreno,['BareKnuckle'],N/A,Reparto,N/A
2751,BareKnuckle,Yovanny Moreno,['BareKnuckle'],N/A,"Reparto, Dirección de la segunda unidad o asistencia a dirección",N/A
2752,Action World,Jacob Andrews,"['Dimension 404', 'Perfect Man']",N/A,"Reparto, Guion, Dirección",1 nominación
2753,Action World,Vince DeGaetano,"['Action World', 'In the Backseat']",N/A,"Reparto, Guion, Producción",24 premios y 4 nominaciones
2754,Action World,Greg Dillon,"['Cookies and Wine', 'Action World']",N/A,"Reparto, Sonido",N/A
2755,Action World,Aaron Fronk,"['Action World', 'Grundy the Meat Man']",N/A,"Reparto, Dirección, Guion",2 premios y 1 nominación
2756,Action World,Caleb Hepler,"['The Gnome', 'Coq au vin']",N/A,"Edición, Reparto, Efectos visuales",N/A
2757,Action World,Cliff Johnson,"['Action World', 'Punching']",N/A,Reparto,N/A
2758,Action World,Cooper Johnson,"[""It's All Good"", 'Punching']",N/A,"Reparto, Guion, Producción",N/A
2759,Action World,Nick Johnson,"['Meltdown', 'Killing Toni']",N/A,"Reparto, Dirección de la segunda unidad o asistencia a dirección",N/A
2760,Hit Me,John V. Barrile,"['Younger and Younger', 'Autopista hacia la muerte']",1964,"Decoración, Cámara y electricidad, Equipos adicionales",N/A
2761,Top Gun in 60 Seconds,Mark Hampton,"['Lift: Un robo de primera clase', 'Una vez más']",N/A,"Reparto, Dirección, Guion",5 premios y 2 nominaciones
2762,Top Gun in 60 Seconds,Christopher Slaughter,"['Top Gun in 60 Seconds', 'Red de mentiras']",1982,"Producción, Equipos adicionales, Reparto","1,83 m"
2763,Top Gun in 60 Seconds,May Abbott,"['Top Gun in 60 Seconds', 'Pearl Harbour in 60 Seconds']",N/A,Reparto,N/A
2764,Top Gun in 60 Seconds,Bob Blair,"['Top Gun in 60 Seconds', 'Town vs. Gown']",N/A,"Reparto, Equipos adicionales",N/A
2765,Lapse,Rocky Benoit,['Fameless'],N/A,"Reparto, Producción, Guion",N/A
2766,Lapse,Alicia Brower,"['Jill and Bobby', 'Lapse']",N/A,"Reparto, Decoración",N/A
2767,Lapse,Michelle Coyle,"['Graceland', 'Conception']",N/A,"Reparto, Guion, Producción",2 premios y 1 nominación
2768,Lapse,Kris Elder,"['Lapse', 'Defective Swimmers']",N/A,Reparto,N/A
2769,Lapse,Denise Figueroa,"['Lapse', 'Dark, Deadly & Dreadful']",1982,"Reparto, Maquillaje",N/A
2770,Lapse,Brian Finifter,"['Indiana Jones and the Relic of Gotham', 'Huboom! Action Testers']",N/A,"Equipos adicionales, Reparto, Cámara y electricidad",N/A
2771,Lapse,Jason Fox,"['Zeroville', 'Sal']",N/A,"Reparto, Guion, Dirección","1,83 m"
2772,Lapse,Sharon Jordan,"['Hotel dulce hotel: Las aventuras de Zack y Cody', 'Askew Circus']",1960,"Reparto, Dirección, Cámara y electricidad",N/A
2773,Initiative #435,Joseph Buttler,"['American Crime Story', 'iCarly']",1967,Reparto,N/A
2774,Initiative #435,Joshua Feinman,"['The Rookie: Feds', 'Wild West Chronicles']",1971,"Producción, Reparto, Dirección",N/A
2775,Eastern Army,David Sakurai,"['Animales fantásticos: Los crímenes de Grindelwald', 'Avatar: La leyenda de Aang']",julio,"Reparto, Producción, Guion",3 premios y 5 nominaciones
2776,Eastern Army,Danny Thykær,"['Backgammon', 'En frygtelig kvinde']",noviembre,"Reparto, Dirección, Guion",14 premios y 26 nominaciones
2777,Eastern Army,Jason Fox,"['Zeroville', 'Sal']",N/A,"Reparto, Guion, Dirección","1,83 m"
2778,Eastern Army,Sharon Jordan,"['Hotel dulce hotel: Las aventuras de Zack y Cody', 'Askew Circus']",1960,"Reparto, Dirección, Cámara y electricidad",N/A
2779,Kentina,Paul Adams,"['Room 36', 'Kentina']",N/A,"Reparto, Especialistas, Efectos especiales","1,85 m"
2780,Kentina,Tony Adams,['Kentina'],N/A,Reparto,N/A
2781,Kentina,Spencer Austin,"['Kentina', 'The Area 51 Incident']",1971,Reparto,"1,83 m"
2782,Kentina,Nick Berwick,"['Song of King Solomon', 'Le Fear']",N/A,Reparto,N/A
2783,Kentina,Nigel Casey,"['Kentina', 'Mortal Kombat: Armageddon']",N/A,"Reparto, Equipos adicionales",N/A
2784,Kentina,Jason Croot,"['Roberto', 'Le Fear']",1971,"Reparto, Producción, Dirección",N/A
2785,Revamp,Trey Moore,"['Captive', 'As the World Turns']",1986,Reparto,"1,88 m"
2786,Revamp,Angela Mitchell Kronenberg,"['Mejor que nunca (Poms)', 'The Underlying']",N/A,"Reparto, Especialistas",Angela Kronenberg
2787,Revamp,Simon Kornblit,"['Day of Vengeance', 'Revamp']",1933,"Reparto, Sonido",N/A
2788,Revamp,Deborah Childs,"['Mr. Lockjaw', 'Monty Comes Back']",N/A,Reparto,N/A
2789,Revamp,Tiffany Easterlin,"['Revamp', 'Tales of the Dead: Undying Love & Get the Shot']",N/A,Reparto,N/A
2790,Revamp,David Hubbard,"['Stained Memories', 'Revamp']",N/A,Reparto,N/A
2791,Revamp,Steve Warren,"['Witch Hunters Extraordinaire', 'La hija del predicador']",1942,"Reparto, Equipos adicionales",N/A
2792,Revamp,Fitzgerald Scott,['Revamp'],N/A,Reparto,N/A
2793,Dice,Anjuli Cain,"[""State's Evidence"", 'Kyûketsuki Miyu']",1983,"Reparto, Guion y continuidad",N/A
2794,Dice,Kyle Downes,"['Lizzie McGuire', 'Tierras altas']",1983,"Reparto, Edición, Edición",K.J. Downes
2795,Dice,Rob Opacity,['Dice'],N/A,Reparto,N/A
2796,Call Me Bill,Paul Townsend,"['Medias de seda', 'Call Me Bill']",1961,"Reparto, Especialistas, Guion",N/A
2797,Call Me Bill,Walter Peña,"['Where the Devil Dwells', ""Mind's Eye""]",1982,"Reparto, Producción, Cámara y electricidad","1,78 m"
2798,Call Me Bill,Casey Sullivan,"['Dark Frontier', 'Dark Frontier Operation Deliverance']",N/A,"Reparto, Dirección, Guion",Casey J. Sullivan
2799,The Gains and Losses of Porter Harmon,John C. Bradley,"[""Where's Waldo: The Second Coming"", 'The Gains and Losses of Porter Harmon']",1985,"Dirección, Reparto, Guion",N/A
2800,Bullet,Johannes Allmayer,"['Colonia', 'Berlin Station']",1978,Reparto,N/A
2801,Bullet,Angeline Anett Heilfort,"['En el lugar del crimen', 'Baltic Crimes']",1978,Reparto,Anett Heilfort
2802,Vidor,Martina Bertoncello,['Vidor'],N/A,Reparto,N/A
2803,Vidor,Mariana Campos,"['Undead', 'Stuffed']",N/A,"Reparto, Equipos adicionales, Producción",1 premio
2804,Vidor,Manuel De Fina,['Vidor'],N/A,Reparto,N/A
2805,Vidor,Christian Delevante,"['Vidor', 'The Young and the Restless']",1976,Reparto,N/A
2806,Vidor,Lucas Di Medio,"['Blame Me', 'Life: M.S']",N/A,"Reparto, Guion, Producción",Gianluca Di Medio Ceccarelli
2807,Vidor,Davide Gajo,['Vidor'],N/A,Reparto,N/A
2808,Vidor,Cole Gamero,"['Vidor', 'Cain Rose Up']",N/A,Reparto,N/A
2809,Vidor,Sam Graham,['Vidor'],N/A,Reparto,N/A
2810,The PayOff,Manuel De Fina,['Vidor'],N/A,Reparto,N/A
2811,Red Revenge,Dustin Price,"['Viper: Out-Numbered', 'Rough Draft']",N/A,"Reparto, Composición, Guion",N/A
2812,Red Revenge,Elise Bertsch,"['Red Revenge', 'Rough Draft']",N/A,Reparto,N/A
2813,Red Revenge,Michael G. Costa,"['The Empty Room', 'Viper: Out-Numbered']",N/A,"Reparto, Composición",N/A
2814,Red Revenge,Ryan Goncalves,"['The Empty Room', 'Viper: Out-Numbered']",N/A,Reparto,N/A
2815,Red Revenge,Lee Martin,['Red Revenge'],N/A,Reparto,N/A
2816,Red Revenge,Mike Foston,"['Viper: Out-Numbered', 'Red Revenge']",N/A,"Reparto, Sonido",N/A
2817,The Raven,Victor Lopez,"['Los mercenarios', 'El legado de Bourne']",N/A,"Especialistas, Reparto, Producción",N/A
2818,The Raven,Antonio Perez,"['Luna', 'Larry Hernández: El Presidente']",N/A,"Guion, Dirección, Edición",N/A
2819,The Raven,Delaney Bishop,"['Terror Eyes', 'Wildwood']",N/A,"Dirección, Guion, Producción",4 premios y 1 nominación
2820,Dawn of Darkness,Raymond Edwards,"['Fervency', 'Stolperstein']",N/A,"Dirección, Cámara y electricidad, Reparto",17 premios y 4 nominaciones
2821,Dawn of Darkness,Gidget Migliaccio,['Dawn of Darkness'],N/A,"Reparto, Responsable",N/A
2822,Dawn of Darkness,Lance Migliaccio,"['Dawn of Darkness', 'Perry Mason: El caso de la moda fatal']",N/A,"Reparto, Producción, Dirección","1,87 m"
2823,A Fine Young Man,Paul McGillion,"['Fargo', 'El baile de las luciérnagas']",enero,"Reparto, Producción, Dirección",2 premios y 5 nominaciones
2824,A Fine Young Man,Wesley Salter,"['Historias de Chesapeake', 'Cuando habla el corazón']",N/A,"Casting, Reparto, Producción",1 premio
2825,Beware Pickpocket,David Amito,"['Antrum: The Deadliest Film Ever Made', 'Stress Position']",N/A,"Reparto, Guion, Producción",1 premio y 3 nominaciones
2826,Beware Pickpocket,Elisabeth Lagerlöf,"['Beware Pickpocket', 'Split']",N/A,Reparto,N/A
2827,Regen,Greg Benson,"['Cocina con química', 'Navy: Investigación criminal']",enero,"Reparto, Dirección, Producción",N/A
2828,Regen,Dina Buglione,"['Super Zero', 'Chase Champion']",N/A,"Dirección de casting, Reparto, Casting",N/A
2829,Protection,Kristin Kowalski,"['Scar 3D', 'Switch']",N/A,Reparto,"1,68 m"
2830,Protection,Terence Lee,"['Mu Sa Do', 'Protection']",N/A,Reparto,N/A
2831,Protection,Neil McBride,"['Shooter: El tirador', 'La memoria de los muertos']",N/A,"Sonido, Cámara y electricidad, Reparto",Neil Mcbride
2832,Protection,Aurora River Fields,['Protection'],N/A,Reparto,N/A
2833,Protection,Leanne Rae Podavin,"['X-Men 2', 'Expediente X']",N/A,"Maquillaje, Reparto, Especialistas",Lee Ann Jadlowe
2834,Protection,Elijah Payne,['Protection'],N/A,Reparto,N/A
2835,Behind Barbed Wire,James Kirk Sparks,"['La conspiración', 'Behind Barbed Wire']",N/A,Reparto,N/A
2836,Behind Barbed Wire,Aurora River Fields,['Protection'],N/A,Reparto,N/A
2837,Behind Barbed Wire,Leanne Rae Podavin,"['X-Men 2', 'Expediente X']",N/A,"Maquillaje, Reparto, Especialistas",Lee Ann Jadlowe
2838,Behind Barbed Wire,Elijah Payne,['Protection'],N/A,Reparto,N/A
2839,Supertramp,Britton Alex,['Supertramp'],N/A,Reparto,N/A
2840,Supertramp,Tom Cheshire,"['Gangs of London', 'The Marine 6: Close Quarters']",N/A,"Especialistas, Reparto, Producción",N/A
2841,Supertramp,Téo Ghil,"['Cenicienta', '1066']",N/A,"Reparto, Especialistas",N/A
2842,Supertramp,Dominic Kinnaird,"['Wonder Woman', 'Supertramp']",N/A,"Especialistas, Reparto, Cámara y electricidad",1 nominación
2843,Blood,Shawn Zirger,"['Dead Men Play No Blues', 'Blood']",N/A,"Equipos adicionales, Reparto, Especialistas",N/A
2844,Blood,Peter Diaz,"['Wish It Could Last', 'Prelude']",N/A,"Reparto, Dirección, Guion",N/A
2845,Blood,Moe Gonsalves,['Blood'],N/A,Reparto,N/A
2846,Blood,Johnny Larocque,"['Jay y Bob el silencioso: el reboot', 'Little Johnny Bigpants']",1979,"Reparto, Efectos especiales, Dirección","1,83 m"
2847,Blood,Armin Arzani,['Blood'],N/A,Reparto,N/A
2848,Blood,Tyce Francois,"['The Beginning of a Rise', 'AKP: Job 27']",N/A,"Reparto, Producción, Guion",N/A
