nombre_peli,nombre_actxr,conocido_por,year_nacimiento,profesiones_string,premios
Thelivuppathaiyin Neesa Thooram,Kamalakannan,['N/A'],N/A,"Dirección, Guion, Reparto",Savitha S
An Affair: My Friend's Mom,Kim Seung Goo,['N/A'],N/A,Reparto,N/A
An Affair: My Friend's Mom,Kim Ji-Yeon,['N/A'],N/A,"Equipos adicionales, Animación, Reparto",N/A
Dhondi,Jo Wan Jin,['N/A'],N/A,Reparto,N/A
Dhondi,Lisa,['N/A'],N/A,Reparto,N/A
Ek Maratha Lakh Maratha,Priya Arun Berde,['N/A'],N/A,"Reparto, Producción",Priya Arun
Ek Maratha Lakh Maratha,Nagesh Bhonsle,['N/A'],1960,"Reparto, Dirección, Producción",N/A
Ek Maratha Lakh Maratha,Bhakti Chavan,['N/A'],N/A,Reparto,N/A
Ek Maratha Lakh Maratha,Vivekanand Dhole,['N/A'],N/A,Reparto,N/A
Ek Maratha Lakh Maratha,Shhivaji Doltade,['N/A'],N/A,"Dirección, Reparto, Guion",Shivaji Doltande
Ek Maratha Lakh Maratha,Vishal Gaikwad,['N/A'],N/A,"Producción, Guion, Dirección",N/A
Ek Maratha Lakh Maratha,Bharat Ganeshpure,['N/A'],N/A,"Reparto, Música",N/A
Ek Maratha Lakh Maratha,Milind Gunaji,['N/A'],1961,Reparto,N/A
The Little Kings,Justin Strydom,['N/A'],N/A,"Reparto, Guion, Producción",N/A
Behind the Wheels,Chiwetalu Agu,['N/A'],N/A,Reparto,N/A
Behind the Wheels,Liz Benson,['N/A'],N/A,Reparto,Liz Ameye
Behind the Wheels,Patrick Harry Doyle,['N/A'],N/A,"Reparto, Guion, Producción",N/A
Killa,Sherman Cabascango,['N/A'],N/A,Reparto,N/A
Killa,Marcela Camacho,['N/A'],N/A,Reparto,N/A
Naayikar Bhumikay,Shakuntala Barua,['N/A'],1947,"Reparto, Música",Kumari Shakuntala
Naayikar Bhumikay,Sagnik Chatterjee,['N/A'],N/A,"Reparto, Dirección de la segunda unidad o asistencia a dirección, Dirección",Sagnik Chattopadhyay
Naayikar Bhumikay,Indrani Dutta,['N/A'],N/A,Reparto,Indrani Dutt
Broken,Edmond Budina,['N/A'],1952,"Reparto, Guion, Dirección",N/A
Broken,Gladiola Harizaj,['N/A'],N/A,Reparto,N/A
Com si fos ahir,Alicia González Laá,['N/A'],1974,Reparto,Alicia González
Com si fos ahir,Laertis Vasiliou,['N/A'],1974,"Reparto, Equipos adicionales",N/A
Das Beziehungskonto,Roland Schimmel-Pfennig,['N/A'],N/A,"Dirección, Reparto, Guion",N/A
Das Beziehungskonto,Marcus Pfennig,['N/A'],N/A,Reparto,N/A
Das Beziehungskonto,Lars Wester,['N/A'],N/A,Reparto,N/A
Das Beziehungskonto,Kornelia Baron,['N/A'],N/A,Reparto,N/A
Das Beziehungskonto,Dorothea Tausch,['N/A'],N/A,"Reparto, Música",N/A
Das Beziehungskonto,Guido Drell,['N/A'],N/A,Reparto,N/A
Das Beziehungskonto,Marc Schmidt,['N/A'],N/A,Reparto,N/A
Das Beziehungskonto,Ralf Reichartz,['N/A'],N/A,Reparto,N/A
Eternal sleep,Reza Farrokhvand,['N/A'],N/A,Reparto,N/A
Eternal sleep,Kobra Goodarzi,['N/A'],1972,Reparto,N/A
Eternal sleep,Mahmoud Heidari,['N/A'],N/A,"Reparto, Dirección de fotografía y cámara, Cámara y electricidad",N/A
Eternal sleep,Shirin Miri,['N/A'],N/A,Reparto,N/A
Eternal sleep,Hatam Mirzayi,['N/A'],N/A,Reparto,N/A
Eternal sleep,Aida Moaiedi,['N/A'],N/A,Reparto,N/A
Eternal sleep,Zahra Mohammadi,['N/A'],N/A,Reparto,N/A
Eternal sleep,Paniz Norozi,['N/A'],N/A,Reparto,N/A
Nammurali,Mahmoud Heidari,['N/A'],N/A,"Reparto, Dirección de fotografía y cámara, Cámara y electricidad",N/A
Nammurali,Shirin Miri,['N/A'],N/A,Reparto,N/A
The Beast Girls,Yuxing Xiang,['N/A'],N/A,Reparto,N/A
The Beast Girls,Chen Yifan,['N/A'],N/A,Reparto,N/A
Drowning,Mary Katherine Murphy,['N/A'],N/A,Reparto,Mary Katherine Rowe
Drowning,Danny Vinson,['N/A'],1954,"Reparto, Equipos adicionales, Cámara y electricidad",N/A
Drowning,Peter Holden,['N/A'],N/A,"Reparto, Dirección, Producción",N/A
Drowning,Kyle Weir,['N/A'],N/A,Reparto,N/A
Drowning,Carl Steele,['N/A'],N/A,"Cámara y electricidad, Reparto",N/A
Drowning,Hector Villareal,['N/A'],N/A,"Reparto, Arte, Cámara y electricidad",N/A
Drowning,Cynthia D. White,['N/A'],N/A,"Equipos adicionales, Producción, Reparto",N/A
Drowning,Joe Marchelites,['N/A'],N/A,"Reparto, Cámara y electricidad",N/A
Blood Honey,Shenae Grimes-Beech,['N/A'],1989,"Reparto, Cámara y electricidad, Dirección",N/A
Blood Honey,Gil Bellows,['N/A'],1967,"Reparto, Producción, Dirección",N/A
Blood Honey,Kenneth Mitchell,['N/A'],1974,Reparto,N/A
Blood Honey,Don McKellar,['N/A'],1963,"Reparto, Dirección, Producción",N/A
Blood Honey,Morgan Kelly,['N/A'],1976,Reparto,N/A
Blood Honey,Scott McCord,['N/A'],1971,"Reparto, Música, Equipos adicionales",N/A
Blood Honey,Matt Gordon,['N/A'],N/A,Reparto,N/A
Blood Honey,Natalie Brown,['N/A'],1973,"Reparto, Guion, Producción",N/A
Lago Shimmer,Benjamin Walker,['N/A'],1982,"Reparto, Banda sonora",N/A
Lago Shimmer,Rainn Wilson,['N/A'],1966,"Reparto, Producción, Guion",N/A
Lago Shimmer,Stephanie Sigman,['N/A'],febrero,"Reparto, Banda sonora",N/A
Lago Shimmer,John Michael Higgins,['N/A'],1963,"Reparto, Producción, Música",N/A
Lago Shimmer,Mark Rendall,['N/A'],1988,"Reparto, Equipos adicionales, Banda sonora",N/A
Lago Shimmer,Rob Corddry,['N/A'],1971,"Reparto, Guion, Producción",N/A
Lago Shimmer,Ron Livingston,['N/A'],1967,"Reparto, Cámara y electricidad, Producción",N/A
Lago Shimmer,Wyatt Russell,['N/A'],1986,"Reparto, Producción, Banda sonora",N/A
Una vida a lo grande,Matt Damon,['N/A'],1970,"Producción, Reparto, Guion",N/A
Una vida a lo grande,Christoph Waltz,['N/A'],1956,"Reparto, Producción, Dirección",N/A
Una vida a lo grande,Hong Chau,['N/A'],1979,"Reparto, Guion, Equipos adicionales",N/A
Una vida a lo grande,Kristen Wiig,['N/A'],1973,"Reparto, Producción, Guion",N/A
Una vida a lo grande,Rolf Lassgård,['N/A'],1955,"Reparto, Banda sonora",N/A
Una vida a lo grande,Ingjerd Egeberg,['N/A'],1967,Reparto,N/A
Una vida a lo grande,Udo Kier,['N/A'],octubre,"Reparto, Guion, Producción",N/A
Una vida a lo grande,Søren Pilmark,['N/A'],1955,"Reparto, Guion, Dirección",N/A
Sevadi sevmaydi,Sitora Alimjanova,['N/A'],N/A,Reparto,N/A
Sevadi sevmaydi,Dj Fayz Beats,['N/A'],N/A,"Reparto, Dirección, Guion",N/A
Sevadi sevmaydi,Xosiyat Husanova,['N/A'],N/A,Reparto,N/A
Sevadi sevmaydi,Umid Irgashev,['N/A'],N/A,Reparto,N/A
Sevadi sevmaydi,Murad Radzhabov,['N/A'],1949,"Reparto, Dirección, Guion",N/A
Sevadi sevmaydi,Saida Rametova,['N/A'],N/A,"Reparto, Producción, Guion",N/A
Sevadi sevmaydi,Sanjar Shodiev,['N/A'],N/A,"Reparto, Dirección",N/A
Gingerella (RockaFela),Chris Frith,['N/A'],N/A,N/A,N/A
Figli come noi,Romeo Cirelli,['N/A'],N/A,Reparto,N/A
Badami Halwa,Jeevan Gowda,['N/A'],N/A,Reparto,N/A
Days of Tears,Virat,['N/A'],N/A,Reparto,N/A
Yashoda,Vidur Gotawala,['N/A'],1983,"Reparto, Música, Dirección",N/A
Yashoda,Mitul Lankapati,['N/A'],N/A,"Reparto, Dirección de casting, Localización",N/A
Yashoda,Falguni Rajani,['N/A'],1980,Reparto,N/A
Yashoda,Shekhar Shukla,['N/A'],N/A,"Reparto, Producción",N/A
Chimmanbhai Ni Chaal,Froza Irani,['N/A'],N/A,Reparto,N/A
Love Story Ma Locho Padyo,Hemant Jha,['N/A'],N/A,Reparto,N/A
Janu Mari Lakhoma Ek,Jignesh Kaviraj Barot,['N/A'],N/A,Reparto,N/A
Love Virus,Marjina Diwan,['N/A'],N/A,Reparto,N/A
Love Virus,Sukhwinder Kaur,['N/A'],N/A,Reparto,N/A
Love Lafru Lagan,Charuben Patel,['N/A'],2023,Reparto,N/A
Boss Have to Dhamaal,Yagnesh Dave,['N/A'],N/A,"Reparto, Dirección de la segunda unidad o asistencia a dirección, Producción",N/A
Boss Have to Dhamaal,Karnil Pancholi,['N/A'],N/A,Reparto,N/A
Thun Thun Gopal,Jaykar Bhojak,['N/A'],N/A,"Composición, Dirección, Reparto",N/A
Rok Tok,Mehul Bhojak,['N/A'],N/A,Reparto,Mehul Bhojale
Rok Tok,Nikkesha,['N/A'],1995,Reparto,Nikki
Rok Tok,Ashvin Borad,['N/A'],1976,"Producción, Cámara y electricidad, Equipos adicionales",N/A
Rok Tok,Pankaj Mishra,['N/A'],N/A,Reparto,N/A
Rok Tok,Shirin Parveen Khan,['N/A'],N/A,"Reparto, Producción",N/A
Gujarat to Mumbai,Nilesh Amlani,['N/A'],N/A,Reparto,N/A
Lohi Ni Sagai,Jignesh Kaviraj Barot,['N/A'],N/A,Reparto,N/A
Lohi Ni Sagai,Rakesh Barot,['N/A'],N/A,"Reparto, Música",N/A
Lohi Ni Sagai,Rakesh Pujara,['N/A'],N/A,"Reparto, Dirección, Producción",N/A
Dikra Rakhje Vardini Laj,Rakesh Pujara,['N/A'],N/A,"Reparto, Dirección, Producción",N/A
Come on Baka,Hardik Anand,['N/A'],N/A,Reparto,N/A
World Tofauti,Avril,['N/A'],N/A,Reparto,N/A
Gujarat to Mumbai,Nilesh Amlani,['N/A'],N/A,Reparto,N/A
Jyare Bolavu Tyare Dodine Aavje,P.P. Bariya,['N/A'],N/A,Reparto,N/A
Love You Yaar,Sunny Khatri,['N/A'],N/A,Reparto,N/A
Saalada Magu,Asha,['N/A'],N/A,Reparto,N/A
Saalada Magu,Siddaraja Kalyankar,['N/A'],1960,Reparto,(causa no comunicada)
Warna Cinta Impian,Awie,['N/A'],N/A,"Reparto, Producción, Dirección",N/A
Warna Cinta Impian,Fad Bocey,['N/A'],N/A,Reparto,N/A
Warna Cinta Impian,Erwin Dawson,['N/A'],N/A,Reparto,N/A
Warna Cinta Impian,Erra Fazira,['N/A'],1974,Reparto,N/A
Warna Cinta Impian,Shiqin Kamal,['N/A'],N/A,Reparto,N/A
Truth,Heather Fields,['N/A'],N/A,"Reparto, Producción",N/A
Truth,Paul Collett,['N/A'],N/A,"Reparto, Producción, Guion",N/A
Truth,Libby Clearfield,['N/A'],N/A,"Reparto, Equipos adicionales",N/A
Truth,Dianna Collett,['N/A'],N/A,"Edición, Reparto, Dirección",N/A
Truth,Vaz Andreas,['N/A'],1978,"Reparto, Guion, Dirección",N/A
Truth,Dylan Mooney,['N/A'],N/A,"Reparto, Producción, Dirección",N/A
Truth,Tammy Massa,['N/A'],N/A,"Reparto, Producción, Dirección de fotografía y cámara",Tammy Mesa
Truth,Ron Hajak,['N/A'],1951,Reparto,Ron Hajek
Secuestrado,Halle Berry,['N/A'],1966,"Reparto, Producción, Dirección",N/A
Secuestrado,Sage Correa,['N/A'],2007,Reparto,N/A
Secuestrado,Chris McGinn,['N/A'],diciembre,"Reparto, Equipos adicionales, Dirección de la segunda unidad o asistencia a dirección",N/A
Secuestrado,Lew Temple,['N/A'],1967,"Reparto, Producción, Banda sonora",N/A
Secuestrado,Jason George,['N/A'],1972,"Reparto, Producción, Dirección",N/A
Secuestrado,Christopher Berry,['N/A'],N/A,Reparto,N/A
Secuestrado,Arron Shiver,['N/A'],1977,"Reparto, Guion, Dirección",N/A
Secuestrado,Kurtis Bedford,['N/A'],N/A,"Reparto, Producción, Arte",N/A
You & Me XXX,Jularat Hanrungroj,['N/A'],N/A,Reparto,N/A
You & Me XXX,Vichayut Limratanamongkol,['N/A'],N/A,Reparto,N/A
Frissítés,Carissa Springett,['N/A'],N/A,Reparto,N/A
Frissítés,Chatchawit Techarukpong,['N/A'],N/A,Reparto,N/A
Frissítés,Arron Shiver,['N/A'],1977,"Reparto, Guion, Dirección",N/A
Frissítés,Kurtis Bedford,['N/A'],N/A,"Reparto, Producción, Arte",N/A
Celebrity Marriage,Toyin Abraham,['N/A'],N/A,"Reparto, Producción, Guion",N/A
Celebrity Marriage,Odunlade Adekola,['N/A'],1978,"Reparto, Dirección, Producción",N/A
Celebrity Marriage,Pascal Amanfo,['N/A'],N/A,"Dirección, Guion, Reparto",Pascal Amafor
Celebrity Marriage,Jackie Appiah,['N/A'],1983,Reparto,Jackie Agyemang
Celebrity Marriage,Charity Awoke,['N/A'],N/A,Reparto,N/A
Celebrity Marriage,Frances Ben,['N/A'],N/A,"Reparto, Producción",N/A
Celebrity Marriage,Tonto Charity Dikeh,['N/A'],N/A,"Reparto, Producción",N/A
Celebrity Marriage,Anthony Edet,['N/A'],N/A,Reparto,N/A
The Women,Tomi Adeoye,['N/A'],N/A,"Dirección de producción, Reparto, Producción",N/A
The Women,Lilian Afegbai,['N/A'],1991,"Reparto, Producción, Guion",Lilian
The Women,Roxy Antak,['N/A'],N/A,Reparto,N/A
The Women,Femi Branch,['N/A'],N/A,"Reparto, Guion",N/A
The Women,Rita Dominic,['N/A'],1975,"Reparto, Producción",N/A
The Women,Kate Henshaw-Nuttal,['N/A'],N/A,Reparto,N/A
The Women,Peters Ijagbemi,['N/A'],N/A,"Reparto, Guion",N/A
The Women,Kalu Ikeagwu,['N/A'],N/A,Reparto,N/A
Attente,Aude May,['N/A'],N/A,"Reparto, Dirección, Guion",N/A
Attente,Louis Moumbounou,['N/A'],N/A,Reparto,N/A
Attente,Adelbert Matondo,['N/A'],N/A,"Reparto, Dirección, Guion",N/A
Attente,Herman Kimpo,['N/A'],1992,Reparto,N/A
Attente,John Arcene,['N/A'],1995,Reparto,N/A
Beyond Natural Eye,Olushola Oshineye,['N/A'],N/A,Reparto,N/A
Beyond Natural Eye,Emmanuel Allotey,['N/A'],N/A,Reparto,N/A
Beyond Natural Eye,David Benzoe,['N/A'],N/A,Reparto,N/A
Beyond Natural Eye,Sam Alenbalulu,['N/A'],N/A,Reparto,N/A
Beyond Natural Eye,Lucky Atuegbe,['N/A'],N/A,Reparto,N/A
Beyond Natural Eye,Festus Obasogie,['N/A'],N/A,Reparto,N/A
Beyond Natural Eye,Andrew Ilevbare,['N/A'],N/A,"Reparto, Guion",N/A
Beyond Natural Eye,Busola Atuegbe,['N/A'],N/A,Reparto,N/A
The Silver Spoon,Ayo Adesanya Hassan,['N/A'],N/A,"Reparto, Producción",N/A
The Silver Spoon,Sophie Alakija,['N/A'],N/A,Reparto,Sophie Rammal
The Silver Spoon,Anita Odia Caroline,['N/A'],N/A,"Reparto, Producción, Localización",N/A
The Silver Spoon,Chucks Chyke,['N/A'],N/A,Reparto,N/A
The Silver Spoon,Jennifer Eliogu,['N/A'],N/A,Reparto,N/A
The Silver Spoon,Desmond Elliot,['N/A'],N/A,"Reparto, Dirección, Producción",Desmond Elliott
The Silver Spoon,Yvonne Jegede,['N/A'],N/A,"Reparto, Producción, Dirección",Yvonne Jegede Fawo
The Silver Spoon,Enyinna Nwigwe,['N/A'],1982,"Reparto, Producción",N/A
Mr & Mrs: Chapter Two,Chidi Mokeme,['N/A'],N/A,"Reparto, Dirección, Producción","1,91 m"
Mr & Mrs: Chapter Two,Rita Dominic,['N/A'],1975,"Reparto, Producción",N/A
Mr & Mrs: Chapter Two,Jennifer Eliogu,['N/A'],N/A,Reparto,N/A
Mr & Mrs: Chapter Two,Desmond Elliot,['N/A'],N/A,"Reparto, Dirección, Producción",Desmond Elliott
Mr & Mrs: Chapter Two,Yvonne Jegede,['N/A'],N/A,"Reparto, Producción, Dirección",Yvonne Jegede Fawo
Chol Kuntal,Soumitra Chatterjee,['N/A'],1935,"Reparto, Guion, Equipos adicionales",N/A
Chol Kuntal,Anuradha Roy,['N/A'],N/A,Reparto,Anuradha Ray
Laden Aala Re Aala,Saksham Kulkarni,['N/A'],1991,Reparto,N/A
Beep Beep Beep Lagi Gaya,Twisha Bhatt,['N/A'],N/A,Reparto,N/A
Comrade,Kharaj Mukherjee,['N/A'],1963,"Reparto, Música, Guion",N/A
Comrade,Ena Saha,['N/A'],1996,"Reparto, Producción",N/A
Baranda,Rajarshi Sengupta,['N/A'],N/A,Reparto,N/A
The Lost,Ali Bahadir Bahar,['N/A'],1980,Reparto,N/A
The Lost,Bekir Behrem,['N/A'],N/A,Reparto,N/A
The Lost,Serpil Cakar,['N/A'],N/A,Reparto,N/A
The Lost,Abdullah Hani,['N/A'],N/A,Reparto,N/A
The Lost,Ayhan Hulagu,['N/A'],N/A,"Reparto, Guion",N/A
The Lost,Mucahit Kocak,['N/A'],1988,Reparto,N/A
The Lost,Cengiz Macun,['N/A'],N/A,Reparto,N/A
The Lost,Ulku Oksuz,['N/A'],N/A,Reparto,N/A
Abysmal the un-ending,Zameer Ashai,['N/A'],N/A,Reparto,N/A
